target,capacity,fitness,MaP,Default,MPW,MiW,avg_eff,max_p,max_w,mean,min_p,min_w,std,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17,w_18,w_19,w_20,w_21,w_22,w_23,w_24,w_25,w_26,w_27,w_28,w_29,w_30,w_31,w_32,w_33,w_34,w_35,w_36,w_37,w_38,w_39,w_40,w_41,w_42,w_43,w_44,w_45,w_46,w_47,w_48,w_49
MaP,8379,4248.3779296875,12091.0,7088.0,7347.0,7164.0,0.44999998807907104,969.0,991.0,540.8099975585938,28.0,41.0,309.32403564453125,7,263,880,59,941,111,797,338,938,185,209,358,812,779,338,969,792,561,913,393,28,734,252,73,72,411,697,149,58,654,549,783,37,398,74,958,759,771,318,551,805,104,299,244,34,946,158,245,768,786,481,349,880,106,712,567,434,919,779,598,676,786,41,835,365,991,755,990,833,822,322,928,940,549,656,212,977,690,155,974,925,386,497,763,729,815,925,80,737,880,434,102,554,687,262,636,74,623,698,594
MaP,17453,5756.8896484375,19396.0,11823.0,11711.0,12853.0,0.4099999964237213,969.0,991.0,554.6799926757812,6.0,41.0,312.231201171875,7,263,880,59,941,111,797,338,938,185,209,358,934,779,338,969,792,561,913,393,28,6,252,73,72,411,697,149,58,654,877,783,37,788,74,958,759,771,318,551,805,104,299,244,34,946,158,245,768,786,481,349,880,840,712,567,231,874,779,787,676,786,41,835,365,991,966,990,833,822,322,672,940,549,656,212,977,690,155,974,925,386,497,763,729,815,925,609,737,880,434,218,554,687,262,636,74,623,698,594
MaP,14371,5935.94873046875,17671.0,10907.0,10147.0,10647.0,0.38999998569488525,969.0,991.0,549.7000122070312,6.0,41.0,309.0528259277344,7,263,880,59,941,111,797,338,938,185,209,358,812,779,338,969,797,561,913,393,28,6,252,73,72,411,697,149,58,654,877,783,37,788,74,958,759,771,318,551,805,104,299,244,34,946,158,245,768,786,481,349,880,840,497,567,231,919,779,787,676,786,41,835,365,991,755,990,833,822,322,672,940,549,656,212,977,690,155,974,925,386,497,763,729,815,925,609,737,880,434,218,554,687,262,636,74,623,698,594
MaP,22488,2443.757568359375,25305.0,23235.0,21952.0,22402.0,0.75,979.0,999.0,535.4400024414062,11.0,35.0,287.09930419921875,392,869,880,59,341,576,737,514,808,28,261,11,934,701,357,969,797,532,665,525,169,461,502,248,813,979,697,47,58,320,147,789,748,731,790,858,817,823,241,551,823,848,477,481,369,45,403,312,190,365,144,349,980,306,817,367,434,414,199,787,676,786,614,100,537,454,966,441,366,709,524,672,864,878,85,936,474,690,383,879,510,381,327,763,729,35,974,920,96,333,174,645,297,937,999,598,595,977,92,273
MaP,23264,4929.0078125,21929.0,15523.0,15336.0,16277.0,0.4099999964237213,969.0,991.0,552.5700073242188,6.0,41.0,313.7743835449219,7,263,880,59,941,111,797,338,938,185,209,358,934,779,338,969,792,561,913,192,28,6,252,73,72,411,697,149,58,654,877,783,37,788,74,958,759,771,318,551,805,104,299,244,34,946,158,245,768,786,481,349,880,840,712,567,231,874,779,787,676,786,41,835,365,991,966,990,833,822,322,672,940,549,656,212,967,690,155,974,925,386,497,763,729,815,925,609,737,880,434,218,554,687,262,636,74,623,698,594
MaP,14346,5991.51611328125,17788.0,10823.0,10583.0,10769.0,0.41999998688697815,969.0,991.0,548.3099975585938,6.0,41.0,311.30926513671875,7,263,880,59,941,111,797,338,938,185,209,358,934,779,338,969,792,561,913,192,28,6,252,73,72,411,697,149,58,654,877,783,37,788,74,958,759,771,318,551,805,104,299,244,34,946,158,245,768,786,481,349,880,840,497,567,231,874,779,787,676,786,41,835,365,991,755,990,833,822,322,672,940,549,656,212,967,690,155,974,925,386,497,763,729,815,925,609,737,880,434,218,554,687,262,636,74,623,698,594
MaP,19885,5322.14599609375,21264.0,14615.0,14526.0,15031.0,0.4000000059604645,969.0,991.0,553.010009765625,28.0,41.0,311.1054992675781,7,263,880,59,941,111,797,338,938,185,209,358,812,779,338,969,792,561,913,192,28,734,252,73,72,411,697,149,58,654,877,783,37,788,74,958,759,771,318,551,805,104,477,244,34,946,158,245,768,786,481,349,880,106,712,567,231,919,779,787,676,786,41,835,365,991,966,990,833,822,322,672,940,549,656,212,967,690,155,974,925,386,562,763,729,815,925,609,737,880,434,102,554,687,262,636,74,623,698,594
MaP,23816,585.8057250976562,23299.0,20408.0,21077.0,23106.0,1.159999966621399,989.0,991.0,499.9599914550781,21.0,13.0,298.4027404785156,193,901,273,928,941,588,797,514,938,185,209,358,530,314,338,201,40,830,494,989,169,582,220,177,72,130,162,220,177,654,549,783,461,398,74,858,967,771,318,21,458,604,347,306,369,946,602,746,615,481,96,909,880,314,370,367,931,919,199,989,232,805,41,100,826,991,755,13,833,172,322,928,864,679,138,335,709,281,155,181,820,461,532,444,194,815,851,187,737,307,759,102,297,937,815,598,515,623,276,594
MaP,15398,4147.6884765625,19728.0,13047.0,12703.0,15242.0,1.1100000143051147,999.0,991.0,531.47998046875,21.0,12.0,313.091552734375,618,855,273,59,941,999,797,338,42,28,194,358,934,701,338,969,797,561,913,393,28,788,502,177,72,549,697,220,58,654,549,783,374,398,790,958,276,771,318,21,890,104,477,244,799,661,158,245,768,481,481,909,880,106,712,861,434,919,779,787,735,786,424,232,66,991,966,990,833,324,12,928,940,719,85,212,57,690,383,879,925,493,532,763,729,815,974,187,89,307,16,218,554,817,68,636,334,623,698,332
MaP,16672,2134.504638671875,20860.0,16331.0,17939.0,19081.0,0.6200000047683716,999.0,990.0,511.1099853515625,73.0,28.0,301.0506591796875,7,263,245,844,947,999,797,487,747,355,953,330,875,314,298,859,985,503,494,579,75,788,220,73,371,411,162,149,278,234,672,369,470,787,748,675,759,232,108,847,805,604,347,244,139,695,178,150,654,786,461,83,880,840,370,560,812,124,199,874,289,364,177,835,365,239,56,990,948,172,322,939,864,232,949,313,967,281,28,181,925,461,497,873,839,815,925,416,297,333,434,645,297,294,815,909,74,396,276,965
MaP,9898,3588.11328125,16952.0,12244.0,9334.0,13798.0,7.179999828338623,1000.0,997.0,511.2300109863281,5.0,1.0,308.40484619140625,813,788,411,858,895,34,679,425,611,404,170,679,286,204,229,666,79,411,5,815,798,168,409,901,301,972,534,148,709,1000,854,80,237,512,16,711,104,199,706,56,590,761,163,513,772,963,161,319,206,576,28,125,775,841,690,138,347,958,650,308,765,546,800,710,121,55,896,161,372,187,573,708,917,997,828,803,840,973,230,615,469,504,566,640,42,654,480,962,13,653,1,121,202,816,925,860,172,863,604,718
MaP,11640,3501.807861328125,16420.0,9546.0,12718.0,13299.0,0.9800000190734863,945.0,988.0,475.510009765625,14.0,30.0,279.5906677246094,653,14,941,546,268,61,541,820,774,416,788,430,31,286,201,248,114,20,300,114,19,224,903,447,332,311,49,406,307,361,945,387,451,511,673,232,628,481,699,214,493,833,716,547,569,190,442,799,382,826,945,474,821,50,500,723,233,864,877,905,790,209,253,721,523,144,622,423,267,694,700,441,31,86,936,704,403,30,360,794,928,604,41,386,557,906,406,479,331,122,86,499,988,102,509,820,672,795,302,552
MaP,24882,1201.435302734375,21984.0,21054.0,19747.0,20366.0,7.170000076293945,1000.0,997.0,495.3999938964844,16.0,1.0,296.2652282714844,750,788,588,858,895,34,679,425,483,404,170,841,286,333,502,47,79,762,164,528,928,729,409,901,26,972,98,703,41,1000,593,294,237,500,16,295,104,199,706,56,683,761,270,513,404,304,161,319,206,125,446,125,775,363,158,138,599,958,650,308,765,668,800,710,684,55,896,161,372,187,573,910,917,997,62,803,513,973,301,200,686,504,566,480,860,654,541,962,326,653,1,785,278,872,601,178,172,863,604,718
MaP,12278,4049.7822265625,17880.0,12344.0,12093.0,13500.0,6.940000057220459,1000.0,997.0,515.25,5.0,1.0,307.27984619140625,813,788,411,858,895,892,195,425,611,331,170,679,286,204,201,661,114,411,5,114,798,168,903,901,301,972,534,148,709,1000,854,80,237,512,16,711,104,715,706,56,590,761,163,513,772,963,161,319,206,576,876,125,821,841,690,723,347,471,650,308,808,546,800,710,121,144,896,161,372,187,573,708,917,997,828,803,840,216,230,615,53,504,566,386,42,654,480,962,13,653,1,121,202,816,925,860,126,795,604,925
MaP,16710,2851.347900390625,20468.0,16425.0,16750.0,17392.0,1.3600000143051147,1000.0,936.0,450.260009765625,14.0,14.0,266.9260559082031,750,14,588,257,830,61,541,683,774,567,788,430,31,286,201,47,114,762,164,114,928,729,387,447,332,707,49,703,307,1000,593,294,117,511,673,232,32,481,119,791,493,503,270,547,404,304,442,444,382,826,446,271,821,50,158,449,599,285,877,905,790,209,176,721,684,166,177,268,677,498,700,910,31,565,936,704,403,30,301,200,928,604,602,386,557,621,541,448,326,592,86,499,278,102,509,178,672,315,712,14
MaP,21378,2635.896728515625,23680.0,20887.0,20124.0,20337.0,7.019999980926514,1000.0,997.0,504.4700012207031,5.0,1.0,306.9822998046875,134,788,411,858,895,892,195,425,611,331,170,679,31,204,201,661,114,411,5,114,798,224,903,901,301,972,534,148,709,1000,945,80,451,512,16,711,104,715,706,56,590,761,163,513,772,190,442,799,596,576,876,125,821,841,690,723,347,471,650,308,808,546,800,710,121,144,896,161,372,187,573,441,917,997,828,803,840,216,230,615,53,504,704,386,42,654,480,962,13,653,1,121,202,102,925,820,126,795,604,925
MaP,9962,3167.86083984375,15766.0,12119.0,8064.0,12430.0,1.059999942779541,1000.0,973.0,534.9299926757812,5.0,13.0,272.4231262207031,750,309,411,858,830,924,679,683,483,404,170,679,301,333,502,666,970,762,5,528,928,729,409,901,301,707,98,148,41,1000,593,80,117,512,902,711,104,502,706,791,590,503,270,677,404,963,363,319,355,125,446,271,810,363,690,449,599,958,185,556,765,668,800,497,121,166,177,161,372,498,848,708,917,565,828,465,513,973,301,615,469,504,566,480,860,654,541,962,13,653,717,785,202,816,925,860,172,315,604,14
MaP,20250,2953.47705078125,22148.0,16811.0,16776.0,18961.0,1.2799999713897705,963.0,997.0,516.0499877929688,14.0,13.0,293.3019104003906,813,14,411,546,268,61,679,820,774,404,170,430,31,286,201,248,79,411,300,815,798,168,903,901,301,311,49,148,307,361,945,387,451,511,673,711,628,481,699,56,590,833,716,547,569,963,161,799,206,826,28,474,821,50,690,723,233,864,877,905,765,209,253,710,121,55,622,161,267,694,573,708,917,997,936,704,840,973,230,615,928,504,566,386,557,654,480,962,13,653,86,499,988,102,509,820,172,795,604,552
MaP,23003,1689.2470703125,24730.0,22939.0,22904.0,22988.0,0.8700000047683716,1000.0,997.0,503.07000732421875,14.0,31.0,287.68963623046875,813,14,941,858,895,892,541,425,774,416,170,430,31,286,201,661,114,411,300,114,798,224,903,901,301,972,534,148,307,1000,945,387,237,512,16,232,628,481,699,214,493,761,716,513,569,963,161,319,206,576,945,474,821,50,690,723,347,864,650,308,790,546,253,721,121,144,896,423,267,694,700,441,31,997,936,803,403,216,230,615,928,504,41,386,42,654,480,479,331,653,86,499,202,816,509,820,126,795,302,552
MaP,14352,4332.9130859375,20719.0,12721.0,16079.0,15693.0,7.340000152587891,1000.0,997.0,506.7300109863281,5.0,1.0,311.1278381347656,813,788,411,858,895,34,195,425,611,331,170,679,286,204,201,666,114,411,5,815,798,168,903,901,301,972,534,148,709,1000,854,80,237,512,16,711,104,715,706,56,590,761,163,513,772,963,161,319,206,576,28,125,821,841,690,723,347,958,650,308,765,546,800,710,121,55,896,161,372,187,573,708,917,997,828,803,840,216,230,615,53,504,566,386,42,654,480,962,13,653,1,121,202,816,925,860,126,795,604,718
MaP,17879,3846.794921875,21818.0,16676.0,17587.0,16943.0,6.789999961853027,1000.0,997.0,526.3699951171875,5.0,1.0,304.4999084472656,813,788,411,858,895,892,195,425,611,331,170,679,286,204,229,661,114,411,5,114,798,168,903,901,301,972,534,148,709,1000,854,80,237,512,16,711,104,715,706,56,590,761,163,513,772,963,161,319,206,576,876,125,775,841,690,723,347,471,650,308,765,546,800,710,121,144,896,161,372,187,573,708,917,997,828,803,840,973,230,615,469,504,566,386,42,654,480,962,13,653,1,121,202,816,925,860,126,795,604,925
MaP,12315,5187.57568359375,16321.0,8788.0,10109.0,10850.0,5.110000133514404,1000.0,997.0,489.010009765625,5.0,1.0,315.0000915527344,134,201,566,858,268,34,195,425,611,331,170,679,286,204,201,666,114,411,5,114,798,168,903,901,301,972,534,148,779,1000,854,80,237,512,16,711,104,715,706,56,406,761,163,513,772,963,161,319,206,576,876,125,821,841,690,723,347,958,650,308,765,209,800,721,300,55,896,161,372,187,573,441,917,997,828,803,840,216,230,802,53,319,566,386,42,906,406,962,13,653,1,121,202,816,925,820,126,795,604,925
MaP,14546,3200.625244140625,18273.0,12162.0,14205.0,15539.0,5.099999904632568,1000.0,997.0,492.29998779296875,5.0,1.0,303.63641357421875,134,201,566,638,268,892,195,425,611,331,170,430,31,204,201,661,114,411,5,114,19,224,903,901,301,972,534,148,779,1000,945,80,451,512,16,711,628,715,706,319,406,841,163,513,569,190,442,799,596,576,876,125,821,841,690,723,347,471,650,308,808,209,800,721,300,144,896,161,372,694,573,441,917,997,828,803,840,216,230,802,53,319,704,386,42,906,406,962,13,653,1,121,202,102,925,820,126,795,604,925
MaP,9599,3313.213623046875,14520.0,7202.0,9684.0,11076.0,5.179999828338623,1000.0,997.0,488.70001220703125,5.0,1.0,309.2070617675781,134,201,566,858,268,892,195,425,611,331,170,679,286,204,201,661,114,411,5,114,19,168,903,901,301,972,534,148,779,1000,945,80,237,512,16,711,628,715,706,56,406,841,163,513,569,190,161,799,596,576,876,125,821,841,690,723,347,471,650,308,765,209,800,721,300,55,896,161,372,694,573,441,917,997,828,803,840,216,230,802,53,319,566,386,42,906,406,962,13,653,1,121,202,102,925,820,126,795,604,925
MaP,17899,3885.122314453125,18845.0,12119.0,12898.0,14568.0,5.239999771118164,1000.0,997.0,497.9700012207031,19.0,1.0,294.24981689453125,653,201,941,858,268,61,541,425,611,331,170,679,286,204,201,248,114,20,300,114,19,168,903,901,301,311,49,148,307,1000,854,80,237,511,673,232,628,715,706,214,493,833,163,547,569,963,161,799,382,576,876,125,821,841,690,723,347,864,650,308,765,209,253,721,300,144,896,423,267,694,573,441,917,997,828,803,403,216,360,794,928,319,566,386,557,906,406,962,331,653,1,121,202,102,925,820,672,795,302,925
MaP,19826,3547.689697265625,21554.0,17447.0,16648.0,17556.0,6.869999885559082,1000.0,997.0,502.9800109863281,5.0,1.0,312.3579406738281,134,201,941,858,268,892,195,425,611,331,170,679,31,204,201,248,114,20,5,114,798,224,903,901,301,972,49,148,307,1000,945,80,451,512,16,711,628,715,706,56,590,761,163,513,569,963,442,799,596,576,876,125,821,841,690,723,347,471,650,308,808,546,800,721,300,144,896,161,267,694,573,441,917,997,828,803,403,216,230,794,53,504,704,386,42,906,480,962,13,653,1,121,202,102,925,820,672,795,604,925
MaP,7418,3393.034423828125,12772.0,8501.0,6535.0,9277.0,5.159999847412109,1000.0,997.0,505.1099853515625,5.0,1.0,311.26715087890625,813,788,566,858,895,34,195,425,611,331,170,430,31,204,201,661,114,411,5,815,19,224,903,901,301,972,534,148,779,1000,854,80,237,512,16,711,104,715,706,319,406,841,163,513,569,963,161,319,206,576,876,125,821,841,690,723,347,471,650,308,808,209,800,721,300,55,896,161,372,694,573,441,917,997,828,803,840,216,230,802,53,319,704,386,42,906,480,962,13,653,1,121,202,816,925,860,126,795,604,718
MaP,24817,1791.2886962890625,25633.0,23268.0,23164.0,23823.0,1.4700000286102295,1000.0,997.0,532.2999877929688,19.0,13.0,293.37896728515625,653,201,941,858,268,892,541,820,774,331,788,679,31,286,201,248,114,20,300,114,19,224,903,447,332,972,49,406,307,1000,945,387,451,511,673,232,628,715,706,214,493,833,716,513,569,963,442,799,596,826,876,125,821,841,690,723,233,471,877,905,790,546,253,721,300,144,622,423,267,694,573,441,31,997,828,803,403,30,360,794,928,504,704,386,42,906,480,479,13,653,86,121,988,102,509,820,672,795,604,925
MaP,10365,3970.813232421875,15486.0,9498.0,9325.0,11055.0,1.4500000476837158,1000.0,997.0,501.9200134277344,5.0,13.0,318.53472900390625,813,14,941,546,268,34,541,425,611,404,170,430,31,286,201,248,79,411,5,815,19,168,903,901,332,972,49,148,307,1000,945,387,237,512,673,711,628,199,706,56,590,761,163,547,569,190,161,799,206,576,28,474,775,50,500,138,233,958,877,905,790,546,253,721,523,55,896,423,267,187,573,708,917,997,936,803,840,973,230,794,928,604,41,640,42,654,480,962,13,653,86,121,988,816,925,860,672,795,302,552
MaP,22968,3016.572265625,22280.0,18692.0,18858.0,18722.0,5.230000019073486,1000.0,997.0,513.1300048828125,5.0,1.0,294.1877136230469,653,201,941,858,268,61,541,425,611,331,170,679,286,204,201,248,114,20,5,114,798,224,903,901,301,311,49,148,307,1000,854,80,451,512,673,711,628,715,706,56,493,833,163,547,569,963,442,799,596,576,876,125,821,841,690,723,347,864,650,308,765,546,253,721,300,144,896,161,267,694,573,441,917,997,828,803,403,216,230,794,928,319,566,386,557,906,406,962,331,653,1,121,202,102,925,820,672,795,302,925
MaP,17354,4193.34326171875,20550.0,15714.0,14842.0,15849.0,1.25,1000.0,997.0,499.80999755859375,5.0,13.0,320.5296325683594,134,201,941,858,268,34,195,425,611,331,170,679,31,204,201,248,114,411,5,114,798,168,903,901,301,972,49,148,307,1000,945,80,237,512,673,711,628,715,706,56,590,761,163,547,569,963,161,799,596,576,28,125,821,50,500,138,233,471,650,308,808,546,800,721,523,55,896,423,267,187,573,708,917,997,936,803,840,216,230,794,928,504,41,386,42,906,480,962,13,653,86,121,988,816,925,860,672,795,604,925
MaP,19979,3558.695068359375,20621.0,15915.0,16293.0,16541.0,5.71999979019165,1000.0,997.0,494.8999938964844,5.0,1.0,310.6688537597656,134,201,941,858,268,61,195,425,611,331,170,679,31,204,201,248,114,20,5,114,798,224,903,901,301,972,49,148,307,1000,854,80,451,512,16,711,628,715,706,56,493,761,163,513,569,963,442,799,596,576,876,125,821,841,690,723,347,471,650,308,765,546,253,721,300,144,896,161,267,694,573,441,917,997,828,803,403,216,230,794,928,504,704,386,42,906,406,962,13,653,1,121,202,102,925,820,672,795,604,925
MaP,17524,4210.455078125,21520.0,16787.0,15081.0,16871.0,5.210000038146973,1000.0,997.0,517.1799926757812,5.0,1.0,313.0915832519531,813,788,566,858,895,34,679,425,611,331,170,679,31,204,201,661,114,411,5,815,798,168,903,901,301,972,534,148,709,1000,854,80,237,512,16,711,104,199,706,319,406,841,163,513,569,963,161,319,206,576,876,125,821,841,690,723,347,958,650,308,765,546,800,710,121,55,896,161,372,187,573,441,917,997,828,803,840,216,230,802,53,504,704,386,42,906,480,962,13,653,1,121,202,816,925,860,126,863,604,718
MaP,17285,3108.885986328125,20888.0,18454.0,17206.0,18496.0,0.49000000953674316,1000.0,910.0,476.3599853515625,7.0,14.0,260.0035095214844,750,309,588,257,830,924,302,683,483,567,829,841,301,333,502,47,970,762,164,528,928,729,387,7,26,707,98,703,41,1000,593,294,117,500,902,295,32,502,119,791,683,503,270,677,404,304,363,444,355,125,446,271,810,363,158,449,599,285,185,556,602,668,176,497,684,166,177,268,677,498,848,910,425,565,62,465,513,337,301,200,686,166,602,480,860,621,541,448,326,592,717,785,278,872,601,178,812,315,712,14
MaP,20092,3860.08447265625,22270.0,17999.0,17884.0,17581.0,5.880000114440918,1000.0,997.0,516.4600219726562,5.0,1.0,307.4294738769531,813,788,941,858,268,61,195,425,611,331,170,430,31,204,201,661,114,411,5,815,19,224,903,901,301,972,49,148,779,1000,854,80,237,512,16,711,628,715,706,56,493,761,163,513,569,963,442,799,596,576,876,125,821,841,690,723,347,471,650,308,765,209,253,721,300,55,896,161,267,694,573,441,917,997,828,803,403,216,230,794,928,504,704,386,42,906,480,962,13,653,1,121,202,816,925,820,672,795,604,718
MaP,16155,4955.93408203125,19556.0,12113.0,13436.0,13920.0,5.760000228881836,1000.0,997.0,526.3099975585938,5.0,1.0,303.0254821777344,653,201,941,858,895,34,541,425,774,404,170,679,31,204,229,666,114,20,5,114,798,224,409,901,301,972,534,148,307,1000,854,80,237,512,16,232,104,715,706,56,493,761,716,513,569,963,442,319,596,576,876,125,775,841,690,723,347,958,877,308,765,546,800,721,300,144,622,423,267,694,573,708,917,997,828,803,840,973,230,794,469,504,704,640,42,654,480,962,13,653,1,121,202,816,509,820,172,863,604,925
MaP,15946,4263.9013671875,22131.0,17066.0,15851.0,17306.0,6.170000076293945,945.0,988.0,490.94000244140625,19.0,1.0,304.3016357421875,813,788,941,858,895,34,679,820,774,331,788,430,31,204,201,661,114,20,300,114,19,224,903,901,301,311,534,148,709,361,945,387,237,511,673,232,104,199,706,214,493,833,716,547,569,190,442,799,206,826,945,125,821,50,500,723,233,864,877,308,790,209,800,710,121,55,622,423,267,694,700,441,31,86,828,803,403,30,230,802,928,604,41,386,42,906,406,962,331,653,1,499,988,102,509,820,672,863,302,552
MaP,25403,1943.5283203125,23229.0,20965.0,21177.0,21006.0,1.149999976158142,1000.0,997.0,513.5800170898438,5.0,13.0,288.9584045410156,653,788,941,546,268,61,195,820,611,331,788,430,31,204,201,248,114,20,5,114,19,224,903,901,332,311,49,406,307,1000,854,387,451,512,673,711,628,481,699,214,493,833,163,513,569,963,442,799,382,826,945,474,821,50,690,723,233,864,650,905,790,209,253,721,300,55,896,423,267,694,700,441,31,997,828,704,403,216,360,794,928,504,704,386,557,906,406,479,13,653,86,499,202,816,925,820,672,795,604,552
MaP,9702,3971.214111328125,14680.0,8062.0,8092.0,10353.0,6.21999979019165,1000.0,997.0,498.0400085449219,5.0,1.0,317.9781188964844,813,14,941,546,268,61,195,425,611,404,170,430,31,286,201,661,114,411,5,815,19,168,903,901,332,972,49,148,779,1000,854,387,237,512,16,711,628,715,706,56,493,761,163,547,569,963,161,799,596,576,28,125,775,50,500,138,233,471,877,905,765,209,253,721,523,55,896,423,267,694,573,441,917,997,936,803,403,216,230,794,928,504,41,640,42,906,480,962,13,653,1,121,988,816,925,820,672,795,604,552
MaP,10093,3990.695068359375,14726.0,10021.0,7202.0,10411.0,5.980000019073486,1000.0,997.0,491.8399963378906,5.0,1.0,317.33160400390625,813,14,941,546,895,34,195,425,774,404,170,679,31,204,201,666,114,20,5,114,798,168,409,901,332,972,49,148,779,1000,854,80,237,512,16,232,104,715,706,56,493,761,163,513,569,963,161,319,596,576,28,125,775,841,500,138,233,471,877,308,765,546,253,721,523,144,622,423,267,694,573,708,917,997,828,803,840,973,230,794,928,504,704,640,42,906,480,962,13,653,1,121,202,816,925,820,172,795,604,552
MaP,15934,4432.87646484375,22576.0,15938.0,16132.0,17586.0,6.360000133514404,1000.0,997.0,496.4800109863281,19.0,1.0,305.6890869140625,813,788,941,858,895,34,195,820,611,331,170,430,31,204,201,661,114,411,300,114,19,224,903,901,301,972,49,148,709,1000,854,387,237,511,673,232,628,199,706,56,493,833,716,513,569,190,442,799,596,826,876,125,821,50,500,723,347,471,650,308,790,209,253,710,300,55,622,423,267,694,700,441,917,997,828,803,403,30,230,794,928,504,41,386,42,906,406,962,13,653,1,121,988,102,509,820,672,795,302,552
MaP,13470,5315.3046875,17126.0,10885.0,11049.0,11310.0,4.889999866485596,1000.0,997.0,524.8300170898438,5.0,1.0,306.65869140625,813,788,566,858,895,34,541,425,774,331,170,430,31,204,201,661,114,411,5,114,19,224,903,901,301,972,534,148,307,1000,854,80,237,512,16,232,104,715,706,56,406,841,716,513,569,963,161,319,596,576,876,125,775,841,690,723,347,958,877,308,765,546,800,721,300,144,622,423,372,694,573,441,917,997,828,803,840,973,230,794,469,504,704,386,42,906,480,962,13,653,1,121,202,816,925,860,172,795,604,718
MaP,22850,3485.727294921875,22687.0,18633.0,17764.0,18691.0,5.010000228881836,1000.0,997.0,512.719970703125,5.0,1.0,309.8712463378906,813,788,566,858,268,34,195,425,611,331,170,430,31,204,201,661,114,411,5,815,19,224,903,901,301,972,534,148,779,1000,854,80,237,512,16,711,628,715,706,56,406,761,163,513,569,963,161,799,206,576,876,125,821,841,690,723,347,471,650,308,765,209,800,721,300,55,896,161,267,694,573,441,917,997,828,803,840,216,230,802,928,319,704,386,42,906,480,962,13,653,1,121,202,816,925,860,126,795,604,718
MaP,7813,3484.35205078125,13233.0,8944.0,9526.0,9185.0,5.139999866485596,1000.0,997.0,515.47998046875,5.0,1.0,311.1857604980469,813,788,566,858,895,34,195,425,611,331,170,430,31,204,201,661,114,411,5,114,19,224,903,901,301,972,534,148,779,1000,854,80,237,512,16,711,104,715,706,56,406,841,716,513,569,963,161,319,206,576,876,125,775,841,690,723,347,471,877,308,808,546,800,721,300,55,622,423,372,694,573,441,917,997,828,803,840,973,230,802,53,504,704,386,42,906,480,962,13,653,1,121,202,816,925,860,126,795,604,718
MaP,12725,3220.625,17890.0,12030.0,10934.0,14637.0,7.03000020980835,1000.0,997.0,522.75,5.0,1.0,298.06524658203125,813,201,566,638,268,892,679,425,611,404,170,679,31,204,201,666,114,411,5,815,19,224,903,901,301,972,534,148,779,1000,945,80,451,512,16,711,628,199,706,56,590,761,163,513,772,190,442,799,596,576,28,125,821,841,690,723,347,471,650,308,808,546,800,721,300,144,896,161,372,694,573,441,917,997,828,803,840,973,230,802,469,504,566,640,42,654,406,962,13,653,1,121,202,816,925,860,126,863,604,718
MaP,7848,3664.025146484375,12789.0,8253.0,7713.0,8713.0,5.03000020980835,1000.0,997.0,508.8699951171875,5.0,1.0,310.49749755859375,813,788,566,858,895,34,195,425,774,331,170,430,31,204,201,661,114,411,5,114,19,224,903,901,301,972,534,148,307,1000,854,80,237,512,16,232,104,715,706,56,406,841,716,513,569,963,161,319,206,576,876,125,775,841,690,723,347,471,877,308,808,546,800,721,300,144,622,423,372,694,573,441,917,997,828,803,840,973,230,794,53,504,704,386,42,906,480,962,13,653,1,121,202,816,925,860,172,795,604,718
MaP,17926,4919.61962890625,20711.0,14554.0,14864.0,15023.0,5.079999923706055,1000.0,997.0,510.32000732421875,5.0,1.0,305.18304443359375,653,788,566,858,895,34,195,425,774,404,170,679,31,204,201,661,114,20,5,114,798,224,903,901,301,972,534,148,307,1000,854,80,237,512,16,232,104,715,706,56,406,761,716,513,569,963,442,319,206,576,876,125,775,841,690,723,347,471,877,308,808,546,800,721,300,144,622,423,267,694,573,441,917,997,828,803,840,973,230,794,53,504,704,386,42,654,480,962,13,653,1,121,202,816,509,820,172,795,604,925
MaP,10590,4319.68798828125,15177.0,9472.0,8525.0,10166.0,5.03000020980835,1000.0,997.0,512.3499755859375,5.0,1.0,312.06219482421875,813,788,566,858,895,34,195,425,774,331,170,430,31,204,201,661,114,411,5,114,19,224,903,901,301,972,534,148,307,1000,854,80,237,512,16,232,104,715,706,56,406,841,716,513,569,963,161,319,206,576,876,125,775,841,690,723,347,958,877,308,765,546,800,721,300,144,622,423,372,694,573,441,917,997,828,803,840,973,230,794,53,504,704,386,42,906,480,866,13,653,1,121,202,816,925,860,172,795,604,718
MaP,18594,4944.06591796875,20318.0,14641.0,14314.0,14622.0,5.039999961853027,1000.0,997.0,516.77001953125,5.0,1.0,311.6657409667969,813,788,566,858,895,34,541,425,774,331,170,430,31,204,201,661,114,411,5,114,19,224,903,901,301,972,534,148,307,1000,854,80,237,512,16,232,104,715,706,56,406,841,716,513,569,963,161,319,206,576,876,125,775,841,690,723,347,958,877,308,765,546,800,721,300,144,622,423,372,694,573,441,917,997,828,803,840,973,230,794,53,504,704,386,42,906,480,962,13,653,1,121,202,816,925,860,172,795,604,718
