target,N,capacity,avg_eff,max_p,max_w,mean,min_p,min_w,std
Jooken,600,10000000000,903.4550525188264,5000000200,5000000199,1550000100.2525,2,1,1710445850.4994218
Jooken,600,100000000,849.1147403933926,50010293,50010297,8824176.189166667,3,3,14722647.788443472
Jooken,600,1000000,980.6232357823556,500200,500200,76636.76166666667,4,1,140375.25506530653
Jooken,400,10000000000,526.3036901314266,5000100182,5000100199,873369866.8325,5,4,1467670079.0312176
Jooken,600,100000000,818.1639953427674,60000200,60000196,12266117.1925,1,3,14258668.60994296
Jooken,1000,10000000000,1823.2002443394056,5100000194,5100000200,598835403.7405,1,1,1233263953.9627054
Jooken,600,100000000,663.2762217011309,50000299,50000294,6832650.54,10,8,13457143.750243593
Jooken,800,1000000,937.4916996434556,500200,500199,88706.9925,1,1,147448.6097571284
Jooken,600,1000000,745.3057572258251,500200,500200,450099.8258333333,1,2,150000.79180406738
Jooken,1000,1000000,1830.0965808288324,500300,500300,400152.561,2,1,200002.8184967209
Jooken,600,1000000,780.5415837096232,500198,500190,88261.60583333333,4,2,147211.79279852367
Jooken,1200,1000000,1457.0886432133861,500400,500399,174618.24208333335,1,2,171867.96212988178
Jooken,800,100000000,1028.1266070149811,50100200,50100200,17527599.75125,3,1,17195852.39964249
Jooken,1200,100000000,1638.7806908220732,50000296,50000298,6915969.360416667,1,1,13517653.603474936
Jooken,1000,1000000,1467.315532357983,500200,500200,350120.915,1,1,229174.96144176787
Jooken,1000,10000000000,1307.4498388424074,6000000297,6000000299,2056250151.7805,1,4,1961235660.7139
Jooken,800,100000000,993.0239429984247,50000100,50000100,40000050.6975,1,1,19999999.380021166
Jooken,800,10000000000,1031.5027459624007,5010000199,5010000196,1752750099.991875,1,2,1719585142.5980823
Jooken,800,1000000,977.2443902763789,600200,600198,235100.384375,1,2,192498.4798377162
Jooken,800,10000000000,1241.9468123116824,5010000300,5010000298,4008000152.64125,1,2,2003999997.2753143
Jooken,1200,1000000,1745.7833986874373,510200,510200,357100.2141666667,1,2,233711.02598489722
Jooken,400,1000000,442.0820167436261,510094,510100,163050.3925,1,11,172890.80623149383
Jooken,1200,1000000,1470.8757666686447,600299,600293,140058.17791666667,1,4,144139.5819531815
Jooken,1200,100000000,1756.3125238300097,51000100,51000098,6026065.97625,1,1,12362184.415693564
Jooken,600,1000000,834.6804179060487,500309,500294,135781.8125,1,6,168010.0298642386
Jooken,400,1000000,477.6194966935466,500190,500199,87428.74375,1,3,146762.91691823272
Jooken,1200,100000000,1506.9292094790053,50100200,50100200,10070567.709583333,2,1,15294536.706605403
Jooken,600,100000000,801.4427015410464,50100300,50100300,35070154.405,2,4,22958703.56777858
Jooken,800,1000000,931.9421222664881,501199,501200,100807.638125,5,5,152945.70731940606
Jooken,600,100000000,744.3768458957503,50001190,50001198,6833486.400833333,4,2,13457203.37492225
Jooken,1200,100000000,1313.2140846882965,50010100,50010100,45009050.005833335,1,1,15003000.138082981
Jooken,1200,10000000000,1630.0104470158597,6000000097,6000000098,1399092457.4925,1,1,1441412384.5476394
Jooken,400,100000000,486.73361629923136,50100200,50100200,40080097.70125,1,1,20039999.27570943
Jooken,800,10000000000,1161.2980555669349,5010000299,5010000299,1558000148.859375,1,2,1712261952.1703625
Jooken,800,1000000,1042.2106212495664,510098,510099,96614.33625,1,1,148693.8091589204
Jooken,1200,1000000,2175.4575694943364,600100,600100,420050.41333333333,1,1,274955.2802769555
Jooken,800,1000000,944.3250774351555,510191,510200,77776.899375,7,3,135451.85767356792
Jooken,1000,10000000000,1376.7628209822142,5000000099,5000000100,768496143.9555,2,1,1405727794.5676339
Jooken,1200,10000000000,1709.2262961100578,5000100199,5000100199,773556179.2379167,1,1,1408931927.79814
Jooken,400,100000000,877.7643606982973,50000266,50000288,5249507.5725,1,1,12142662.151364664
Jooken,1000,1000000,1458.3224033675801,510290,510297,69073.3455,2,1,129933.68862606083
Jooken,400,10000000000,451.25494840773405,6000000100,6000000100,5400000051.555,5,3,1800000002.3475
Jooken,1000,100000000,1263.8121135279775,50000100,50000100,15500049.9645,1,1,17104457.262876604
Jooken,1200,10000000000,1540.2484184386522,5000100300,5000100292,881687723.2866666,2,1,1472153717.7031033
Jooken,1000,100000000,1171.4297142510918,50000100,50000099,6899207.9475,1,2,13505614.671551445
Jooken,600,10000000000,1060.8289454440805,5000100092,5000100098,533337611.7025,1,1,1222061968.6600223
Jooken,600,1000000,747.7218437530153,500100,500096,99855.7425,1,1,152879.9200007243
Jooken,800,10000000000,874.6518761417774,5000000296,5000000290,998047023.286875,3,10,1528797908.1550665
Jooken,1200,10000000000,1685.4322459475525,5000100200,5000100200,608338256.1333333,1,1,1287565179.2877328
Jooken,800,1000000,972.0627995898969,600100,600100,480052.105625,1,1,240000.37324577637
Jooken,1000,10000000000,1326.6181291608757,5100000198,5100000196,689225636.2845,2,2,1299313883.9463193
Jooken,1200,100000000,2147.8668054994396,51000200,51000200,35700100.52333333,1,1,23371136.999773186
Jooken,600,1000000,792.6878180093826,500194,500190,60094.9725,1,1,128066.72850495458
Jooken,1200,1000000,2030.680307989985,500309,500305,60981.66875,1,1,128761.35165636151
Jooken,1000,1000000,1178.4023814455,501198,501200,175376.2915,3,3,171959.037176874
Jooken,1200,100000000,1962.6743155936524,50000199,50000194,7734964.914583334,1,1,14089151.889051823
Jooken,1000,100000000,1137.5244444667405,50000200,50000199,17437602.271,1,3,17185682.304855946
Jooken,800,10000000000,972.1496629643239,5000000299,5000000298,1743750148.171875,2,1,1718568171.9876442
Jooken,1200,1000000,1638.7694179105738,600100,600098,147149.28083333332,1,1,163217.6556450781
Jooken,1200,100000000,1576.547798917326,51000099,51000098,10880518.8325,1,1,15356054.34771386
Jooken,800,1000000,860.3575807034348,600100,600100,540051.588125,2,1,180000.25871512585
Jooken,600,1000000,752.9674127366102,501187,501198,60872.22583333333,2,3,128169.29349922897
Jooken,800,10000000000,1006.2542173600219,5000000100,5000000100,1550000050.32,2,1,1710445848.1228616
Jooken,1000,10000000000,1102.4536517350848,5000100200,5000100199,998136975.3235,3,10,1528804440.071079
Jooken,1000,100000000,1188.9680082076084,50000296,50000298,8782959.8025,1,7,14703551.465414047
Jooken,1000,100000000,1167.1001280915307,60000100,60000100,54000049.5575,1,2,17999999.877522975
Jooken,1200,100000000,1369.2748240531384,50001097,50001097,6916772.977916666,1,1,13517704.829272076
Jooken,1000,10000000000,1298.7234678824695,5100000100,5100000100,1630000051.5975,1,1,1728937534.0720131
Jooken,1000,10000000000,1751.7414209946915,5100000298,5100000294,957481399.1585,1,1,1483282860.1128652
Jooken,1200,10000000000,1687.9881739276352,5100000299,5100000300,961108223.6275,1,3,1484916194.5672138
Jooken,1000,100000000,1506.1802916452941,50001193,50001199,6100149.969,1,1,12889335.823105004
Jooken,800,100000000,1451.476285333741,51000100,51000100,35700050.195,1,1,23371135.734149855
Jooken,600,10000000000,637.6825112982682,5000000100,5000000100,1743750051.1633334,4,3,1718568172.4575322
Jooken,800,1000000,1138.6612755626138,510300,510300,408148.20125,4,2,204001.78464460978
Jooken,600,100000000,739.4544042524228,50100100,50100100,35070051.12416667,1,5,22958703.907511495
Jooken,1200,1000000,1846.247456335391,500309,500307,135780.32958333334,2,1,168009.64622033402
Jooken,600,100000000,872.8060054703626,50000200,50000200,35000103.40166666,1,1,22912878.968752507
Jooken,600,100000000,669.5582502056396,51000200,51000195,10880564.77,2,6,15356054.512191076
Jooken,1000,1000000,1272.9215982802925,500196,500200,69091.332,4,1,135055.41439614992
Jooken,800,1000000,1396.047160693127,501200,501200,400899.548125,1,1,200399.56845590434
Jooken,600,100000000,796.6252453313423,60000296,60000292,26437646.155,2,3,18417996.93862166
Jooken,1200,100000000,2143.802650218457,50100200,50100186,5402117.46375,1,1,12233944.823350828
Jooken,800,100000000,1465.4611137600077,50000200,50000198,8857766.780625,3,1,14743605.974404328
Jooken,1000,10000000000,1438.5590284828525,5000000099,5000000100,878281300.096,1,1,1470355123.5142262
Jooken,600,10000000000,910.4185465612622,6000000199,6000000189,1455169371.5458333,2,1,1630449856.055862
Jooken,600,1000000,856.3470333182267,501093,501100,60823.17083333333,1,1,128169.00765667435
Jooken,1000,10000000000,1304.73022461483,6000000199,6000000200,2056250100.5545,1,3,1961235660.325206
Jooken,400,100000000,434.47754285052065,50100296,50100300,10070620.93,1,9,15294536.436866235
Jooken,1200,100000000,1299.0652400862557,50010200,50010200,9989568.745416667,1,2,15288631.325232048
Jooken,1000,10000000000,1166.3123318450444,5000100098,5000100100,998136925.4475,3,1,1528804440.0173557
Jooken,1200,1000000,1411.1001545968338,500200,500200,155130.09208333332,1,2,171063.08006171614
Jooken,400,100000000,604.129160883567,60000284,60000297,12074507.725,1,3,14228386.721025715
Jooken,1000,10000000000,1284.5400028723345,5000100190,5000100200,610004936.5055,1,2,1288933432.959066
Jooken,400,1000000,472.2941224921274,501099,501097,68418.77875,1,2,134020.42371156457
Jooken,1200,100000000,1765.5025799733073,50100100,50100100,13632550.638333334,1,1,16825141.31269426
Jooken,1000,1000000,1139.4242746634611,500200,500200,450141.443,1,1,150030.1087694525
Jooken,400,1000000,492.67004098151983,500109,500109,155058.67375,1,2,171047.94484482214
Jooken,600,1000000,665.8908657995521,600200,600199,157256.5425,2,7,143622.18782596418
Jooken,400,100000000,1130.7936322412972,50010267,50010298,5256333.67,3,1,12144036.918704899
Jooken,800,10000000000,1240.2547502869934,5001000100,5001000100,1356950050.969375,1,1,1680330108.971937
Jooken,1200,1000000,1524.5160725424234,500300,500300,450189.0291666667,1,1,150030.45830605522
Jooken,1000,10000000000,2222.4595192293787,5000000299,5000000300,768496244.8625,1,1,1405727794.0743108
Jooken,1200,10000000000,1890.227562261093,5000000099,5000000100,533268279.98541665,1,1,1222048586.3943253
Jooken,600,100000000,717.4537860170425,50001196,50001199,6000148.578333333,2,2,12806694.452080542
Jooken,400,100000000,577.2477172346206,60000297,60000297,20562647.19,1,2,19612357.146984138
Jooken,600,1000000,645.2191604186187,600290,600297,189955.2875,4,3,162075.78769454797
Jooken,800,10000000000,1139.151441836069,5000000198,5000000200,1550000098.73875,3,1,1710445848.6808765
Jooken,600,10000000000,793.8221133149616,5000100100,5000100100,1550080050.4516666,1,1,1710463971.5047758
Jooken,600,100000000,666.427765472654,60000200,60000200,54000101.251666665,7,3,18000000.914536342
Jooken,800,1000000,1165.5404596414971,500097,500098,53794.199375,1,1,122589.91768569664
Jooken,800,1000000,1202.3955112879987,510199,510198,142726.466875,2,2,170472.73217531052
Jooken,1000,10000000000,1106.5119853731396,5010000100,5010000100,1007046925.0385,1,1,1529453546.1961906
Jooken,400,10000000000,437.31636279610063,5100000085,5100000100,762667651.33,1,2,1346141378.6445673
Jooken,1200,100000000,1619.8364306325857,50001198,50001199,8816974.05,1,1,14721536.741790343
Jooken,1200,1000000,1449.747306612738,500299,500300,450151.35625,9,2,149998.786488653
Jooken,800,1000000,1209.0420456544762,501100,501100,400850.798125,1,1,200400.97308819977
Jooken,800,10000000000,1102.1535227716765,6000000200,6000000200,2643750100.19625,1,1,1841799815.0670242
Jooken,1200,100000000,1668.5704901968263,60000198,60000198,13991022.589166667,1,1,14414123.113726491
Jooken,1200,10000000000,1610.6810204328629,6000000100,6000000100,4800000050.68875,1,1,2399999999.1725
Jooken,1200,10000000000,1336.2623015707627,5000100100,5000100100,691672201.6108333,1,1,1351770499.3790805
Jooken,800,100000000,1249.8722136987283,50000291,50000300,7735014.09625,1,1,14089155.569418252
Jooken,1000,100000000,1269.7486873828198,50000199,50000200,6099356.5355,1,2,12889236.375308083
Jooken,800,100000000,1238.3220521424898,51000097,51000100,8432414.5875,1,1,14261655.615180725
Jooken,400,1000000,759.0023905119286,500300,500300,77503.77875,2,2,140894.66852261408
Jooken,1200,10000000000,1288.3218661386186,5010000200,5010000200,700574004.195,2,5,1352284473.057844
Jooken,1000,100000000,1391.9283788973491,60000100,60000100,16702863.289,1,1,16407453.851457864
Jooken,400,100000000,443.881416616835,50001098,50001096,17438448.54625,4,5,17185783.39519717
Jooken,1200,100000000,1568.9473285409326,60000099,60000100,16766129.552916666,1,1,16406201.585981475
Jooken,1200,1000000,1649.9815086317535,500400,500400,450240.28708333336,1,1,150034.24961566165
Jooken,1200,100000000,1529.6673281317208,60000300,60000294,23500149.4675,1,2,19250000.92685311
Jooken,400,10000000000,546.8340992937376,5010000098,5010000100,1363250050.13375,1,2,1682514134.720248
Jooken,800,1000000,1009.4622813398391,510197,510200,163099.385,2,2,172893.23375428267
Jooken,800,10000000000,1022.4924290053665,6000000191,6000000198,1408675331.135,1,1,1441666118.875352
Jooken,600,1000000,986.3574204547035,500308,500308,155159.69083333333,5,1,171048.58376886742
Jooken,800,100000000,1208.0324386288148,51000300,51000298,8432515.5775,4,1,14261655.890692145
Jooken,400,10000000000,441.3803083703445,5001000195,5001000197,675795200.5275,1,6,1339646091.61425
Jooken,800,1000000,984.1125029462202,510197,510189,69306.29125,2,2,130122.97087780149
Jooken,1200,100000000,1356.7470661122657,50100300,50100300,40080149.358333334,2,2,20040002.422062863
Jooken,400,1000000,534.7423951435976,500298,500296,155148.89875,3,7,171043.45376251175
Jooken,600,1000000,707.8478475700022,501300,501300,451048.1975,3,3,150304.4229627386
Jooken,1000,100000000,1358.9838228796018,50010199,50010199,8790832.7895,4,2,14704793.131224133
Jooken,400,10000000000,438.867998635691,5100000198,5100000199,1833750101.1325,3,12,1728945216.6998644
Jooken,600,1000000,1016.0135245263114,500209,500208,76622.90916666666,3,1,140360.36057286346
Jooken,600,1000000,944.9368368787937,500109,500107,88219.03333333334,1,1,147215.03901273885
Jooken,800,1000000,1317.8253486576305,500400,500398,155229.34125,1,1,171066.99529776644
Jooken,800,100000000,1404.570804022932,51000200,51000197,8432464.7475,2,1,14261656.363803284
Jooken,800,100000000,849.165949104709,50010100,50010099,9989519.73375,2,3,15288632.97280352
Jooken,600,10000000000,728.3070661189819,5000100293,5000100298,1550080150.025,4,3,1710463972.4446688
Jooken,800,10000000000,1091.809952064096,5100000098,5100000100,692050281.4725,1,1,1301222754.520512
Jooken,400,100000000,626.6304371790761,51000166,51000196,6779368.25875,1,3,12915885.420415878
Jooken,400,10000000000,460.95351196689,5000100100,5000100100,4500090050.44125,6,3,1500030001.2887502
Jooken,1000,10000000000,1386.4166189601767,5010000100,5010000100,3507000050.0955,1,1,2295870423.535445
Jooken,1200,100000000,2299.2388401603926,60000297,60000297,14710011.72375,1,1,16321749.878046194
Jooken,1200,10000000000,1910.6795714228265,5001000298,5001000297,882403223.17375,1,1,1472264255.0848162
Jooken,600,100000000,843.1721900655693,60000289,60000295,16766228.3425,1,1,16406203.016004393
Jooken,800,10000000000,995.6930810186552,6000000295,6000000296,1408675383.331875,2,9,1441666112.2831402
Jooken,600,10000000000,672.0746929923022,5000000097,5000000098,683249968.7066667,1,2,1345714417.442271
Jooken,800,1000000,895.6441093877074,500200,500200,450140.53625,1,1,150029.73570487183
Jooken,800,1000000,1043.2380076118063,500109,500109,450057.025,1,1,150001.96523259496
Jooken,400,100000000,545.6387990495643,50000098,50000099,17437551.235,1,1,17185682.394362252
Jooken,1200,100000000,1254.4567002640001,50010200,50010200,45009100.492916666,1,3,15003000.971359871
Jooken,400,1000000,430.6599892491228,510196,510198,108905.19375,1,7,153555.2844368803
Jooken,600,1000000,764.8229494547744,500390,500394,68560.9725,11,2,134578.5684414935
Jooken,400,100000000,476.18967563523654,60000100,60000100,54000050.98125,5,2,18000002.014607564
Jooken,600,1000000,872.8604235886745,600200,600195,205723.78833333333,1,1,196124.66634878403
Jooken,600,1000000,859.6718505762946,500109,500108,135682.28666666665,1,1,168011.98337990505
Jooken,600,10000000000,942.5804098768307,5100000299,5100000298,602601714.9408333,1,1,1236218462.0090256
Jooken,1200,10000000000,1350.2469505153028,5100000295,5100000298,781499050.0554167,3,2,1357248356.7216668
Jooken,400,1000000,460.19152512758774,600100,600100,540050.30625,1,2,180002.06279136072
Jooken,800,100000000,1183.1562694493423,50000099,50000099,7734913.720625,1,1,14089153.638007898
Jooken,600,100000000,702.4631437813225,50001099,50001099,45000949.105,2,2,15000299.907250574
Jooken,400,10000000000,714.2019307043043,5001000200,5001000200,3500700107.83875,1,1,2291746106.289349
Jooken,1200,10000000000,2394.106053835961,5000100300,5000100294,533337711.6016667,2,1,1222061969.787711
Jooken,800,100000000,1040.0718923727943,50100199,50100190,8937641.1375,1,1,14755746.984206237
Jooken,800,100000000,1208.1662762036158,50010100,50010100,45009051.091875,1,1,15003000.486903958
Jooken,1200,100000000,1357.307437385183,50000099,50000100,9980519.138333334,1,1,15287979.309983714
Jooken,400,10000000000,728.848906160717,5001000199,5001000200,1550800098.565,2,1,1710627123.8119388
Jooken,800,100000000,1026.8723252692014,50001297,50001298,9981519.12375,2,2,15288046.46304543
Jooken,1000,1000000,1448.288804767028,500300,500293,87977.0195,2,2,147033.9932135529
Jooken,600,1000000,716.0771693223772,500099,500100,88211.19916666667,1,1,147213.98424544965
Jooken,600,1000000,795.577812219823,600299,600299,480151.8016666667,13,5,239998.96253699515
Jooken,400,100000000,463.09836744850287,50100287,50100242,6077412.44375,2,2,12816959.601409212
Jooken,400,1000000,583.359549965045,501097,501099,78096.08625,2,1,141057.10826412225
Jooken,400,100000000,610.5974055177616,51000200,51000200,9520512.58125,3,1,14808129.09681538
Jooken,800,100000000,862.6264980143518,50010200,50010200,45009102.684375,1,6,15002998.26573202
Jooken,400,10000000000,660.2030437045589,5001000197,5001000199,774183932.69,1,1,1409081457.247027
Jooken,400,10000000000,411.7258379613546,5000100300,5000100295,998137023.5975,17,7,1528804443.096338
Jooken,400,1000000,449.70181712671234,500178,500200,67587.8475,8,7,133961.26288864907
Jooken,600,10000000000,841.7443157212232,5010000100,5010000100,1363250050.4808333,1,3,1682514134.5438504
Jooken,800,1000000,929.0561452220276,500297,500300,68887.3325,2,3,134877.27962639573
Jooken,1000,10000000000,1395.2466979396315,5000000199,5000000199,689915871.243,5,1,1350561437.1250844
Jooken,400,100000000,545.9495817828168,51000100,51000100,16300051.405,1,1,17289374.802119132
Jooken,1000,100000000,1180.2275666026758,50000300,50000300,45000147.9205,2,2,14999998.555417309
Jooken,800,100000000,1185.270714448877,50000299,50000300,35000146.29875,1,2,22912877.7744577
Jooken,400,1000000,515.8645756678784,501099,501096,88169.69125,2,4,146892.0181712775
Jooken,800,100000000,1783.0604691316391,50100300,50100300,35070149.8,1,1,22958705.99672886
Jooken,1000,10000000000,1919.7782751769214,5001000293,5001000298,1356950149.2705,1,1,1680330107.0068653
Jooken,400,100000000,706.7692014818801,50010193,50010200,7741938.98875,1,1,14090814.482121466
Jooken,400,10000000000,602.0366196539317,5010000100,5010000099,4008000050.59125,2,1,2004000000.6675003
Jooken,1000,1000000,1148.1560989481768,501196,501199,100805.002,2,2,152948.14815435
Jooken,800,10000000000,1307.5260098027086,5000000300,5000000300,3500000148.346875,1,2,2291287846.8866873
Jooken,1200,1000000,1628.2910552960275,500208,500208,60934.33,2,2,128757.81080238821
Jooken,400,10000000000,534.6361094889602,5100000095,5100000097,843236378.5525,1,3,1426165572.9009056
Jooken,800,1000000,1163.9873641054453,500300,500296,135794.440625,1,2,168032.1123403209
Jooken,1000,1000000,1589.2982084966914,500396,500392,53212.1535,1,1,121907.91505606163
Jooken,1200,10000000000,1349.4473589305956,5010000100,5010000100,1752750050.3925,1,2,1719585143.0540679
Jooken,400,100000000,514.0282020931965,50001197,50001193,8733795.375,2,2,14676697.20763526
Jooken,1200,1000000,1578.4575740413018,500200,500200,88290.91541666667,1,1,147225.4106251927
Jooken,1000,1000000,1072.5523383505902,501300,501298,70040.868,3,13,135109.64584468264
Jooken,600,100000000,1287.1828973761524,50000299,50000300,35000146.47083333,1,1,22912877.40840125
Jooken,400,1000000,577.3482539636954,501181,501193,53277.01625,5,2,121563.9051029169
Jooken,1200,100000000,1704.6258705126122,51000200,51000200,40800099.47666667,1,1,20400000.652998995
Jooken,400,10000000000,463.72420826816415,5100000200,5100000200,4080000100.895,3,5,2040000000.3131258
Jooken,400,100000000,449.1555813945952,50001297,50001292,17438555.485,5,8,17185781.3102852
Jooken,800,100000000,961.9795196646684,51000200,51000200,45900099.916875,1,2,15299999.530732982
Jooken,800,10000000000,999.1014593127485,5001000100,5001000100,1550800050.13625,1,1,1710627125.3785384
Jooken,800,100000000,967.2751250203011,60000296,60000300,15811808.366875,2,2,14353267.206529787
Jooken,1200,1000000,1576.537301949823,500199,500200,135723.40041666667,1,3,168007.97195427242
Jooken,1000,1000000,1739.2401881725837,500298,500300,135773.5565,1,1,168013.12594240907
Jooken,800,100000000,1151.6523173456887,50010100,50010100,40008050.41125,1,1,20004000.632209163
Jooken,600,1000000,1166.0969246571628,501194,501200,54122.26666666667,1,1,122340.93218866784
Jooken,800,10000000000,1176.2984725925473,5000100200,5000100196,773556178.301875,2,1,1408931927.7450612
Jooken,1000,100000000,1177.325596367364,50000100,50000100,17437550.602,1,1,17185681.802824255
Jooken,600,100000000,1117.1118320587495,50100200,50100197,8895680.760833334,4,1,14733743.490721822
Jooken,400,1000000,456.52169152852304,500108,500108,67548.82875,3,3,133958.13104223806
Jooken,400,10000000000,680.9820254709847,5001000289,5001000279,675795251.84625,4,1,1339646099.9913988
Jooken,800,10000000000,926.1927606000586,5000000099,5000000100,1743750050.478125,3,2,1718568171.435402
Jooken,400,10000000000,542.4235167357764,5000000097,5000000100,773486378.05375,1,2,1408915320.629925
Jooken,1000,10000000000,1137.8946928516514,5010000096,5010000099,698885821.7055,4,1,1351090914.6137142
Jooken,1200,100000000,1316.1685366845572,50000200,50000200,9980569.17125,2,8,15287979.496316096
Jooken,1200,1000000,1303.4529989707269,600100,600100,189854.63666666666,1,2,162074.48682845282
Jooken,800,10000000000,1190.8122521469684,5000100100,5000100100,1356320050.031875,1,1,1680112106.517299
Jooken,800,10000000000,838.0460252817211,5100000300,5100000300,4590000152.97125,2,5,1530000000.4945858
Jooken,400,1000000,422.3966166751053,600194,600188,189905.82625,4,17,162073.75733646256
Jooken,1000,100000000,1116.339156990009,60000100,60000099,26437551.048,2,3,18417997.40205775
Jooken,1000,10000000000,1415.1422474500685,5010000299,5010000300,1752750153.268,5,1,1719585145.824158
Jooken,1000,10000000000,1294.2311760649493,5010000300,5010000299,617855687.132,2,4,1289909161.4648833
Jooken,800,10000000000,1080.15595976918,5000100200,5000100200,1550080100.605,2,3,1710463971.315085
Jooken,1000,100000000,1724.561847478562,51000198,51000200,8378061.5545,1,1,14231597.841719378
Jooken,800,1000000,1007.0703010677653,500109,500106,88633.860625,2,2,147437.78278400164
Jooken,400,1000000,513.2698331286816,500268,500300,99954.7275,24,2,152876.5163124989
Jooken,1000,1000000,1309.868466247451,500300,500300,400181.586,1,2,200040.8188010652
Jooken,600,100000000,957.5307283128357,50000298,50000297,5332830.080833334,1,1,12220487.112096233
Jooken,800,1000000,1306.5969234993293,510200,510200,357101.52875,1,1,233710.34866321532
Jooken,400,10000000000,459.8352728873763,5100000098,5100000099,1088046925.17875,1,1,1535605414.184644
Jooken,400,10000000000,473.65154893502563,5010000288,5010000288,607726907.60125,3,8,1281696018.9335191
Jooken,600,10000000000,684.2637346101949,6000000100,6000000100,2643750050.9341664,4,2,1841799814.7409117
Jooken,800,10000000000,959.6895908477117,5000000198,5000000197,1743750100.475,1,1,1718568170.109683
Jooken,1200,100000000,1705.7706672351037,50001299,50001299,7735710.84625,1,1,14089320.86189713
Jooken,600,10000000000,911.6346599670601,5001000300,5001000300,3500700155.7633333,8,1,2291746103.1867456
Jooken,800,10000000000,1126.8893833859174,5000100100,5000100100,1550080049.2325,1,1,1710463973.7255995
Jooken,400,10000000000,457.0855906216326,6000000100,6000000097,1660791064.3475,1,2,1640887190.3899357
Jooken,1000,10000000000,1165.1188559509071,5000100200,5000100200,4500090101.7495,1,2,1500030000.6465013
Jooken,600,10000000000,763.6501854064783,5001000196,5001000195,882403172.3675,3,1,1472264256.9241502
Jooken,1000,100000000,1070.4261103211438,50000300,50000300,17437651.8665,3,12,17185682.015692137
Jooken,800,10000000000,1079.0948956177633,5001000293,5001000295,688309977.785625,4,1,1348803893.9122655
Jooken,800,100000000,897.2177859174345,50010198,50010200,6883198.230625,1,4,13488039.690146498
Jooken,800,1000000,1121.0722984059262,501299,501295,89531.36375,1,2,147559.59583807635
Jooken,1000,100000000,1844.0906656713314,60000199,60000191,14615063.5005,1,1,16311586.219283858
Jooken,800,1000000,1494.5373489335216,600200,600191,123719.8075,1,1,142725.6958410711
Jooken,800,1000000,1039.1565739699531,501300,501300,400950.775625,3,3,200398.6078468524
Jooken,1200,100000000,1474.7026780118242,50100293,50100299,8895728.342083333,3,1,14733741.36852508
Jooken,1000,100000000,1152.6874032202088,50000200,50000200,45000101.631,1,1,15000000.628781203
Jooken,400,1000000,426.82581685404534,500100,500100,450048.85625,3,6,150000.12571427427
Jooken,800,1000000,1165.2505738897255,600299,600299,264527.18375,13,1,184178.65021957617
Jooken,400,1000000,506.349108411325,500378,500381,60219.9975,4,3,128075.65689012685
Jooken,600,100000000,990.9424437978961,51000299,51000300,9611225.663333334,7,1,14849158.599007357
Jooken,800,100000000,1124.8423911355235,51000100,51000098,6920552.91625,3,1,13012227.309072798
Jooken,400,1000000,446.5981266489098,500100,500100,155049.94375,1,1,171045.0582686711
Jooken,1200,10000000000,1728.4293843573078,5001000300,5001000281,774183976.87,1,1,1409081453.5503457
Jooken,400,1000000,512.8221920025904,600100,600096,205675.54,2,1,196122.3419865924
Jooken,800,10000000000,1326.735203848235,6000000299,6000000300,4200000152.464375,3,3,2749545415.501762
Jooken,400,10000000000,465.62367634254394,5100000290,5100000300,1088047021.72375,9,5,1535605415.487859
Jooken,1000,1000000,1379.73577703614,500200,500199,61094.326,1,1,128894.61653007749
Jooken,600,10000000000,928.321782813917,5100000200,5100000192,677926858.4541667,1,1,1291588414.2414708
Jooken,1200,10000000000,2067.2618090457077,5001000300,5001000300,3500700149.8233333,1,1,2291746103.1732893
Jooken,1200,100000000,1822.864679169192,51000098,51000100,14262550.399166666,1,1,17047493.552309766
Jooken,1200,10000000000,1619.6291828574194,5000000200,5000000199,691582334.5583333,2,1,1351765339.5082788
Jooken,1000,10000000000,1350.5597597986953,5000000196,5000000199,768496195.5895,1,1,1405727794.877208
Jooken,1000,10000000000,1194.0918021139496,5100000200,5100000200,1833750099.0335,1,1,1728945217.8947513
Jooken,1200,10000000000,1864.041540016661,5000100196,5000100200,1356320097.6366668,2,1,1680112104.6053727
Jooken,400,1000000,413.8468994700441,500400,500399,450239.82625,1,15,150028.88017060602
Jooken,1200,10000000000,1500.819457870844,5001000297,5001000297,692481553.4425,3,4,1351816962.6965795
Jooken,1200,1000000,1779.6727092684155,500200,500199,53426.18083333333,1,1,122204.82790767978
Jooken,600,100000000,784.2786481696618,60000200,60000200,42000098.3825,2,2,27495452.403504424
Jooken,600,100000000,1115.6482017788514,50001099,50001098,13563251.261666667,1,1,16801120.145201903
Jooken,800,1000000,924.9659276557045,510099,510095,77730.85875,1,2,135450.2905252423
Jooken,400,100000000,527.6973914961072,50010199,50010197,15508099.07625,2,3,17106272.42824728
Jooken,800,1000000,853.5280512191357,501100,501100,175326.24625,1,6,171958.35532366
Jooken,600,100000000,672.2694458534858,50100100,50100100,45090051.5875,5,2,15029998.965305198
Jooken,1000,100000000,1195.8318308565629,50100100,50100100,10070518.8365,5,1,15294535.29328857
Jooken,600,10000000000,783.2149149986382,5000000300,5000000300,4000000154.7766666,2,1,1999999997.836252
Jooken,800,1000000,1456.2532323589733,501200,501200,136425.23375,1,1,168249.16598010703
Jooken,600,10000000000,668.8920334785623,5010000098,5010000099,1007046924.9725,3,2,1529453545.889221
