target,capacity,BF,WF,NF,FF,target_performance,huge,large,max,mean,median,medium,min,small,std,tiny,i_0,i_1,i_2,i_3,i_4,i_5,i_6,i_7,i_8,i_9,i_10,i_11,i_12,i_13,i_14,i_15,i_16,i_17,i_18,i_19,i_20,i_21,i_22,i_23,i_24,i_25,i_26,i_27,i_28,i_29,i_30,i_31,i_32,i_33,i_34,i_35,i_36,i_37,i_38,i_39,i_40,i_41,i_42,i_43,i_44,i_45,i_46,i_47,i_48,i_49,i_50,i_51,i_52,i_53,i_54,i_55,i_56,i_57,i_58,i_59,i_60,i_61,i_62,i_63,i_64,i_65,i_66,i_67,i_68,i_69,i_70,i_71,i_72,i_73,i_74,i_75,i_76,i_77,i_78,i_79,i_80,i_81,i_82,i_83,i_84,i_85,i_86,i_87,i_88,i_89,i_90,i_91,i_92,i_93,i_94,i_95,i_96,i_97,i_98,i_99,i_100,i_101,i_102,i_103,i_104,i_105,i_106,i_107,i_108,i_109,i_110,i_111,i_112,i_113,i_114,i_115,i_116,i_117,i_118,i_119,ns_threshold
BF,150,0.9194793701171875,0.7721208333969116,0.5952248573303223,0.8894698023796082,0.9194793701171875,0.3916666805744171,0.6083333492279053,0.6666666865348816,0.41449999809265137,0.06666667014360428,0.0,0.13333334028720856,0.21666668355464935,0.41449999809265137,0.0,93,84,33,45,45,63,95,57,29,25,22,92,39,88,87,60,91,83,23,79,30,96,91,71,38,57,80,46,70,71,38,64,81,92,63,80,46,96,80,100,21,71,41,47,47,31,36,36,79,99,20,95,40,30,32,30,83,67,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,51,89,71,77,88,89,32,25,42,89,60,57,37,39,61,78,97,98,23,44,92,61,56,81,76,86,61,28,81,67,67,72,50,21,61,31,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.9059646129608154,0.7149028182029724,0.5910307168960571,0.8793866634368896,0.9059646129608154,0.3916666805744171,0.6083333492279053,0.6666666865348816,0.41927778720855713,0.06666667014360428,0.0,0.13333334028720856,0.20000001788139343,0.41927778720855713,0.0,93,84,73,45,45,63,95,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,34,71,38,57,80,46,70,91,30,64,81,87,63,80,46,96,80,100,21,71,41,47,47,44,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,60,68,37,39,61,67,97,98,23,44,92,61,56,81,76,52,61,28,81,67,67,61,50,39,61,31,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.8993110656738281,0.6900951862335205,0.5889992713928223,0.8698253035545349,0.8993110656738281,0.40833336114883423,0.5916666984558105,0.6666666865348816,0.42516666650772095,0.2900000214576721,0.0,0.14000000059604645,0.18333333730697632,0.42516666650772095,0.0,76,97,33,45,45,63,52,57,29,55,81,92,39,88,82,60,91,83,23,79,30,96,91,71,38,57,80,46,70,91,30,64,81,87,63,64,46,96,80,100,21,71,41,47,47,44,36,36,79,99,85,95,40,100,36,24,83,25,28,87,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,60,68,37,36,61,67,97,98,23,44,92,61,56,81,76,52,61,28,81,67,67,61,97,39,61,43,49,76,21,85,25,28,73,1.0000000116860974e-07
BF,150,0.8757736086845398,0.7097944617271423,0.5705686211585999,0.8736569285392761,0.8757736086845398,0.32500001788139343,0.675000011920929,0.6600000262260437,0.4117777943611145,0.2900000214576721,0.0,0.13333334028720856,0.19166667759418488,0.4117777943611145,0.0,93,56,48,76,89,30,50,90,51,55,24,41,98,72,31,81,90,67,34,71,56,61,74,63,34,76,96,99,80,83,36,91,26,92,40,64,87,84,66,60,25,39,57,85,78,84,54,32,37,71,43,66,97,96,68,30,70,67,98,87,93,46,87,40,25,63,99,56,72,50,62,64,73,30,44,46,29,51,61,39,35,94,26,87,39,66,40,63,57,24,36,20,78,20,46,71,90,61,35,80,77,79,83,54,45,94,71,20,73,97,47,43,49,89,30,54,97,68,55,90,1.0000000116860974e-07
BF,150,0.8997904062271118,0.7531827092170715,0.5483705997467041,0.868861198425293,0.8997904062271118,0.38333335518836975,0.6166666746139526,0.6666666865348816,0.40905556082725525,0.06666667014360428,0.0,0.13333334028720856,0.22500000894069672,0.40905556082725525,0.0,93,84,33,45,45,63,95,57,29,25,22,92,39,67,31,60,91,83,23,79,30,96,91,71,38,57,80,46,70,71,38,64,81,87,63,80,46,84,80,100,21,39,41,47,47,31,36,36,79,99,20,95,40,30,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,62,93,81,95,89,71,77,88,89,32,25,42,89,96,57,37,39,20,67,97,98,58,44,92,61,56,81,76,86,73,28,81,67,37,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.8856409192085266,0.7389063835144043,0.559390127658844,0.8528286814689636,0.8856409192085266,0.38333335518836975,0.6166666746139526,0.6666666865348816,0.4128333330154419,0.06666667014360428,0.0,0.13333334028720856,0.21666668355464935,0.4128333330154419,0.0,76,84,33,45,45,63,95,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,34,46,70,71,38,64,81,87,63,80,46,96,80,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,62,93,81,51,89,71,77,88,89,32,25,42,89,96,47,37,39,20,67,97,98,58,44,92,61,70,81,76,52,61,28,81,67,37,61,50,21,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.8994362354278564,0.7042739987373352,0.5699410438537598,0.8663702607154846,0.8994362354278564,0.40000003576278687,0.6000000238418579,0.6666666865348816,0.41644445061683655,0.06666667014360428,0.0,0.13333334028720856,0.2083333432674408,0.41644445061683655,0.0,76,84,33,45,45,63,95,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,34,46,70,91,38,64,81,87,63,80,46,96,80,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,96,47,37,39,20,67,97,98,23,44,92,61,70,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.8818351626396179,0.7166191339492798,0.5618112087249756,0.848670482635498,0.8818351626396179,0.3916666805744171,0.6083333492279053,0.6666666865348816,0.42011111974716187,0.06666667014360428,0.0,0.13333334028720856,0.18333333730697632,0.42011111974716187,0.0,76,84,33,45,45,63,95,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,80,46,70,71,38,64,81,87,63,80,46,96,80,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,60,47,37,39,61,67,97,98,58,44,92,61,70,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.8849339485168457,0.7159425616264343,0.5602522492408752,0.8539998531341553,0.8849339485168457,0.38333335518836975,0.6166666746139526,0.6666666865348816,0.4130000174045563,0.06666667014360428,0.0,0.13333334028720856,0.21666668355464935,0.4130000174045563,0.0,76,84,33,45,45,63,95,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,34,46,70,91,30,64,81,87,63,80,46,96,80,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,62,93,81,51,89,71,77,88,89,32,25,42,89,60,47,37,39,61,67,97,98,58,44,92,61,56,81,76,52,61,28,81,67,37,61,50,21,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.8848476409912109,0.6775068044662476,0.5777555108070374,0.8844872117042542,0.8848476409912109,0.40833336114883423,0.5916666984558105,0.6666666865348816,0.4212222397327423,0.06666667014360428,0.0,0.13333334028720856,0.2083333432674408,0.4212222397327423,0.0,93,84,33,45,45,63,95,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,80,46,70,91,30,64,81,87,63,80,46,96,53,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,96,57,37,39,61,67,97,98,58,44,92,61,56,81,76,86,61,28,81,67,37,61,50,21,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.899499237537384,0.7070273756980896,0.6012584567070007,0.8691744804382324,0.899499237537384,0.3916666805744171,0.6083333492279053,0.6666666865348816,0.4173888862133026,0.06666667014360428,0.0,0.13333334028720856,0.2083333432674408,0.4173888862133026,0.0,93,84,73,45,45,63,95,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,80,46,70,71,30,64,81,87,63,80,46,96,80,100,21,71,41,47,47,44,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,51,89,71,77,88,89,32,25,42,89,96,68,37,39,20,67,97,98,23,44,92,61,70,81,76,52,61,28,81,67,37,61,50,21,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.8920661211013794,0.8014354705810547,0.5815687775611877,0.8621043562889099,0.8920661211013794,0.36666667461395264,0.6333333849906921,0.6666666865348816,0.4156111180782318,0.06666667014360428,0.0,0.13333334028720856,0.19166667759418488,0.4156111180782318,0.0,93,84,33,45,45,63,52,57,29,25,22,92,39,67,82,60,91,83,23,79,30,96,91,71,66,57,34,46,70,91,38,64,81,30,63,80,46,96,80,100,21,71,41,47,47,44,36,36,58,99,85,95,40,100,36,24,83,25,28,20,83,80,69,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,60,57,37,39,20,67,97,98,58,44,92,61,70,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.8950430154800415,0.7257964015007019,0.5683718323707581,0.8632714748382568,0.8950430154800415,0.3916666805744171,0.6083333492279053,0.6666666865348816,0.4159444570541382,0.06666667014360428,0.0,0.13333334028720856,0.20000001788139343,0.4159444570541382,0.0,76,84,33,45,45,63,95,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,34,46,70,91,38,64,81,87,63,80,46,96,80,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,60,47,37,39,61,67,97,98,23,44,92,61,56,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.9119554162025452,0.7180525064468384,0.5932291150093079,0.8842294216156006,0.9119554162025452,0.38333335518836975,0.6166666746139526,0.6666666865348816,0.42072224617004395,0.06666667014360428,0.0,0.13333334028720856,0.19166667759418488,0.42072224617004395,0.0,93,84,73,45,45,63,95,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,80,46,70,71,30,64,81,87,63,64,46,96,80,100,21,71,41,47,47,44,36,36,79,99,85,95,40,100,36,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,51,89,71,77,88,89,32,25,42,89,96,68,37,36,61,67,97,98,23,44,92,61,56,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.888770580291748,0.7666295170783997,0.6172144412994385,0.887044370174408,0.888770580291748,0.2916666865348816,0.7083333730697632,0.6666666865348816,0.3919444680213928,0.06666667014360428,0.0,0.13333334028720856,0.23333334922790527,0.3919444680213928,0.0,76,97,73,45,45,63,52,58,29,48,81,92,39,88,82,60,79,39,23,79,45,96,98,26,38,85,80,53,70,71,38,81,82,87,38,80,46,68,53,100,36,71,41,47,47,44,36,36,58,72,85,95,21,30,36,24,83,62,28,20,83,80,69,95,74,37,98,70,58,51,42,68,87,39,66,93,81,95,31,24,22,88,89,32,23,42,71,62,68,37,39,32,67,36,98,58,22,99,61,70,62,76,52,73,28,29,67,37,61,50,39,61,31,49,76,21,85,31,71,44,1.0000000116860974e-07
BF,150,0.879328191280365,0.7153732180595398,0.5764822959899902,0.8780986666679382,0.879328191280365,0.40000003576278687,0.6000000238418579,0.6666666865348816,0.4197777807712555,0.06666667014360428,0.0,0.13333334028720856,0.2083333432674408,0.4197777807712555,0.0,93,84,33,45,45,63,95,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,34,46,70,91,30,64,81,87,63,80,46,96,80,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,96,57,37,39,61,67,97,98,23,44,92,61,70,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.866843581199646,0.7086549401283264,0.5869848728179932,0.865282416343689,0.866843581199646,0.40833336114883423,0.5916666984558105,0.6666666865348816,0.4239444434642792,0.06666667014360428,0.0,0.13333334028720856,0.19166667759418488,0.4239444434642792,0.0,76,84,33,45,45,63,95,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,66,57,80,46,70,71,38,64,82,87,63,80,46,96,80,100,21,39,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,96,57,37,95,61,67,97,98,58,44,92,61,70,81,76,52,61,28,81,67,37,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.8919880986213684,0.7205905318260193,0.5800782442092896,0.859081506729126,0.8919880986213684,0.3916666805744171,0.6083333492279053,0.6666666865348816,0.4144444465637207,0.06666667014360428,0.0,0.13333334028720856,0.2083333432674408,0.4144444465637207,0.0,76,84,33,45,45,63,95,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,34,46,70,91,38,64,81,87,63,80,46,96,80,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,60,47,37,39,20,67,97,98,23,44,92,61,70,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.8921440243721008,0.7477378845214844,0.5979070663452148,0.8624921441078186,0.8921440243721008,0.38333335518836975,0.6166666746139526,0.6666666865348816,0.4152222275733948,0.06666667014360428,0.0,0.13333334028720856,0.20000001788139343,0.4152222275733948,0.0,93,84,33,45,45,63,52,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,34,46,70,91,38,64,81,87,63,80,46,96,80,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,69,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,60,47,37,39,20,67,97,98,23,44,92,61,70,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.8847486972808838,0.71548992395401,0.5752443075180054,0.881860613822937,0.8847486972808838,0.3750000298023224,0.6250000596046448,0.6666666865348816,0.41272222995758057,0.06666667014360428,0.0,0.13333334028720856,0.21666668355464935,0.41272222995758057,0.0,93,84,33,45,45,63,95,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,66,57,34,46,70,71,38,64,82,87,63,80,46,84,80,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,42,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,60,68,37,39,20,67,97,98,23,44,92,61,70,81,76,52,61,28,81,67,37,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.9089474081993103,0.7155494689941406,0.5611451864242554,0.8478608131408691,0.9089474081993103,0.3916666805744171,0.6083333492279053,0.6666666865348816,0.41955557465553284,0.06666667014360428,0.0,0.13333334028720856,0.19166667759418488,0.41955557465553284,0.0,76,84,33,45,45,63,95,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,34,46,70,71,38,64,81,87,63,80,46,96,80,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,96,47,37,39,61,67,97,98,58,44,92,61,70,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.900867760181427,0.7305361032485962,0.5717665553092957,0.8684927821159363,0.900867760181427,0.3916666805744171,0.6083333492279053,0.6666666865348816,0.4172777831554413,0.06666667014360428,0.0,0.13333334028720856,0.20000001788139343,0.4172777831554413,0.0,76,84,33,45,45,63,95,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,34,46,70,91,38,64,81,87,63,80,46,96,80,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,60,57,37,39,61,67,97,98,23,44,92,61,70,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.8930588960647583,0.7241948843002319,0.567064642906189,0.8614360690116882,0.8930588960647583,0.3916666805744171,0.6083333492279053,0.6666666865348816,0.4155000150203705,0.06666667014360428,0.0,0.13333334028720856,0.2083333432674408,0.4155000150203705,0.0,76,84,33,45,45,63,95,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,34,46,70,91,30,64,81,87,63,80,46,96,80,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,60,47,37,39,61,67,97,98,23,44,92,61,56,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.9051802158355713,0.7323424816131592,0.5853379368782043,0.871864914894104,0.9051802158355713,0.38333335518836975,0.6166666746139526,0.6666666865348816,0.41083335876464844,0.06666667014360428,0.0,0.13333334028720856,0.21666668355464935,0.41083335876464844,0.0,76,84,33,45,45,63,52,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,34,46,70,91,30,64,81,87,63,80,46,96,80,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,60,47,37,39,20,67,97,98,23,44,92,61,56,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.8896623253822327,0.6811296343803406,0.5690523982048035,0.88870769739151,0.8896623253822327,0.40833336114883423,0.5916666984558105,0.6666666865348816,0.42277780175209045,0.06666667014360428,0.0,0.13333334028720856,0.19166667759418488,0.42277780175209045,0.0,76,84,33,45,45,63,95,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,80,46,70,91,30,64,81,87,63,80,46,96,80,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,96,47,37,39,61,67,97,98,58,44,92,61,70,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.8717396259307861,0.7609069347381592,0.5506942868232727,0.8405254483222961,0.8717396259307861,0.3750000298023224,0.6250000596046448,0.6666666865348816,0.425777792930603,0.08666666597127914,0.0,0.13333334028720856,0.19166667759418488,0.425777792930603,0.0,93,56,33,68,45,63,50,24,64,53,22,92,98,67,96,60,91,34,23,40,30,96,34,71,66,76,34,67,57,91,66,100,81,87,63,45,49,96,80,100,21,71,98,47,47,31,36,32,100,99,92,95,40,100,32,73,99,67,28,26,29,80,92,40,94,45,44,56,58,93,78,68,87,97,62,47,78,95,69,71,35,78,89,87,39,42,95,96,47,37,39,61,78,97,88,71,44,92,59,97,77,60,48,64,27,94,67,20,61,50,39,40,43,23,30,96,97,25,81,73,1.0000000116860974e-07
BF,150,0.8889029622077942,0.7451254725456238,0.5789139866828918,0.8595595955848694,0.8889029622077942,0.38333335518836975,0.6166666746139526,0.6666666865348816,0.41449999809265137,0.06666667014360428,0.0,0.13333334028720856,0.20000001788139343,0.41449999809265137,0.0,93,84,33,45,45,63,52,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,34,46,70,91,38,64,81,87,63,80,46,96,80,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,60,47,37,39,61,67,97,98,23,44,92,61,56,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.9106109142303467,0.7363333106040955,0.5890228152275085,0.8772434592247009,0.9106109142303467,0.38333335518836975,0.6166666746139526,0.6666666865348816,0.4120555520057678,0.06666667014360428,0.0,0.13333334028720856,0.2083333432674408,0.4120555520057678,0.0,76,84,33,45,45,63,52,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,34,46,70,91,38,64,81,87,63,80,46,96,80,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,60,47,37,39,20,67,97,98,23,44,92,61,70,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.8933608531951904,0.8025593161582947,0.598974347114563,0.8633190989494324,0.8933608531951904,0.3750000298023224,0.6250000596046448,0.6666666865348816,0.4159444570541382,0.06666667014360428,0.0,0.13333334028720856,0.19166667759418488,0.4159444570541382,0.0,93,84,33,45,45,63,52,57,29,25,22,92,39,67,82,60,91,83,23,79,30,96,91,71,38,57,34,46,70,91,38,64,81,87,63,80,46,96,80,100,21,71,41,47,47,31,36,36,58,99,85,95,40,100,36,24,83,25,28,20,83,80,69,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,60,47,37,39,20,67,97,98,58,44,92,61,70,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.8829231858253479,0.7422055602073669,0.5781711935997009,0.8511383533477783,0.8829231858253479,0.38333335518836975,0.6166666746139526,0.6666666865348816,0.4203333556652069,0.06666667014360428,0.0,0.13333334028720856,0.18333333730697632,0.4203333556652069,0.0,93,84,33,45,45,63,52,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,34,46,70,71,38,64,81,87,63,80,46,96,80,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,69,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,96,47,37,39,61,67,97,98,58,44,92,61,70,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.8722195625305176,0.7556940913200378,0.5880629420280457,0.8696812391281128,0.8722195625305176,0.38333335518836975,0.6166666746139526,0.6666666865348816,0.41750001907348633,0.06666667014360428,0.0,0.13333334028720856,0.19166667759418488,0.41750001907348633,0.0,93,84,33,45,45,63,52,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,34,46,70,91,38,64,81,87,63,80,46,96,80,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,69,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,60,47,37,39,61,67,97,98,23,44,92,61,70,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.8845175504684448,0.7425873875617981,0.5645313262939453,0.8523128032684326,0.8845175504684448,0.38333335518836975,0.6166666746139526,0.6666666865348816,0.4205000102519989,0.06666667014360428,0.0,0.13333334028720856,0.17500001192092896,0.4205000102519989,0.0,76,84,33,45,45,63,95,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,34,46,70,71,38,64,81,87,63,80,46,96,80,100,21,71,41,47,47,44,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,69,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,60,47,37,39,61,67,97,98,58,44,92,61,70,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.9044837355613708,0.710846483707428,0.5739639401435852,0.871515154838562,0.9044837355613708,0.40000003576278687,0.6000000238418579,0.6666666865348816,0.41850000619888306,0.06666667014360428,0.0,0.13333334028720856,0.19166667759418488,0.41850000619888306,0.0,76,84,33,45,45,63,95,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,80,46,70,91,38,64,81,87,63,80,46,96,80,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,60,47,37,39,61,67,97,98,23,44,92,61,56,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.9007495641708374,0.7083480358123779,0.5869836211204529,0.8696903586387634,0.9007495641708374,0.40000003576278687,0.6000000238418579,0.6666666865348816,0.4176666736602783,0.06666667014360428,0.0,0.13333334028720856,0.20000001788139343,0.4176666736602783,0.0,76,84,33,45,45,63,52,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,80,46,70,91,30,64,81,87,63,80,46,96,80,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,96,47,37,39,61,67,97,98,23,44,92,61,56,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
BF,150,0.8964090347290039,0.7048414349555969,0.5844271183013916,0.8673218488693237,0.8964090347290039,0.40000003576278687,0.6000000238418579,0.6666666865348816,0.4165555536746979,0.06666667014360428,0.0,0.13333334028720856,0.2083333432674408,0.4165555536746979,0.0,76,84,33,45,45,63,95,57,29,25,22,92,39,67,87,60,91,83,23,79,30,96,91,71,38,57,80,46,70,91,30,64,81,87,63,80,46,96,80,100,21,71,41,47,47,31,36,36,79,99,85,95,40,100,32,24,83,25,28,20,83,80,29,95,74,76,98,70,58,51,78,68,87,39,50,93,81,95,89,71,77,88,89,32,25,42,89,60,47,37,39,20,67,97,98,23,44,92,61,70,81,76,52,61,28,81,67,67,61,50,39,61,43,54,76,96,85,25,28,73,1.0000000116860974e-07
