1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,Best
59,53,43,54,53,54,40,57,47,46,51,40,60,43,47,58,48,44,50,50,50,48,52,50,40,53,59,47,44,51,43,56,43,56,51,40,40,40,50,43,57,57,45,48,52,54,44,40,53,59,59,57,47,46,50,57,43,51,44,55,47,44,59,58,56,48,48,55,48,47,40,58,54,43,53,59,51,40,51,53,46,40,53,58,48,44,50,57,43,40,54,57,50,43,53,53,44,40,40,40,57,44,49,40,40,40,55,44,51,40,51,60,59,59,44,47,45,51,54,56,NF
55,40,53,51,46,55,47,48,40,40,40,46,59,45,53,40,59,58,40,58,55,47,48,40,40,40,48,45,57,40,40,40,52,51,47,47,49,54,45,59,46,49,40,60,60,47,43,53,52,45,46,58,46,45,54,51,40,52,60,40,43,60,47,43,49,58,43,40,40,40,54,51,45,47,57,46,40,54,57,50,43,40,53,59,42,49,40,53,58,42,51,45,54,40,57,57,46,47,43,49,58,56,47,47,49,57,44,55,55,41,58,51,42,54,54,51,51,51,47,52,NF
43,60,47,42,54,44,52,40,60,44,46,40,40,40,51,51,48,40,40,40,54,45,51,40,53,58,42,51,51,48,49,50,51,47,43,60,54,46,50,51,51,48,48,48,54,47,52,51,54,42,54,40,41,40,51,51,48,40,52,60,45,45,59,49,42,49,53,48,40,58,55,44,51,47,49,54,40,53,60,44,46,54,41,56,60,55,45,50,49,47,54,43,47,60,59,60,52,51,47,40,53,59,50,41,40,54,58,49,43,50,47,53,40,56,56,53,41,43,56,51,NF
43,53,52,48,48,55,41,55,54,41,50,56,44,46,46,58,40,40,40,51,53,46,44,52,54,43,47,60,57,47,46,48,55,47,43,54,53,40,56,57,47,46,52,43,55,40,40,40,56,46,48,47,52,51,41,60,53,40,58,42,50,53,40,56,57,47,46,41,40,40,56,43,51,40,40,41,54,46,50,47,48,55,40,53,58,46,46,40,59,52,50,48,46,52,51,56,46,48,40,51,60,60,58,47,45,52,53,45,43,60,47,60,52,51,56,50,44,57,47,46,NF
54,42,49,46,49,56,48,46,40,44,41,48,56,46,46,52,52,40,52,59,48,43,54,46,50,56,48,46,40,51,60,41,49,49,56,45,40,51,60,44,46,40,40,40,55,44,51,49,55,46,40,40,40,56,49,45,40,40,40,56,48,46,48,58,44,40,51,60,44,46,52,44,54,45,51,54,40,40,40,58,42,50,51,46,53,60,44,46,54,58,40,54,59,59,53,52,45,40,52,60,59,56,46,48,48,46,56,42,51,58,49,43,49,56,45,43,57,50,49,54,NF
50,49,52,40,41,48,57,45,40,40,40,53,45,52,40,40,40,55,48,47,53,44,53,54,53,43,40,40,40,53,44,53,40,52,59,44,47,40,51,60,48,42,50,47,53,40,54,57,44,49,48,58,44,53,49,47,52,52,46,40,40,40,54,50,46,40,54,57,53,40,40,40,40,53,47,50,47,55,48,40,40,40,53,47,50,43,52,55,40,40,40,52,51,47,40,40,40,55,48,47,49,45,57,46,47,51,54,45,47,44,59,57,48,45,52,52,46,42,51,57,NF
45,47,54,51,47,41,42,41,54,45,50,56,42,53,48,49,40,54,56,40,40,40,51,41,58,57,47,46,51,48,51,44,51,55,40,40,40,51,50,49,41,51,58,40,54,58,41,51,51,46,53,40,40,40,53,46,51,51,50,49,55,47,48,40,40,40,42,49,60,49,41,59,46,45,54,49,47,60,44,46,40,54,59,45,46,51,58,41,53,40,58,41,51,48,47,54,57,44,49,50,44,56,45,48,60,45,45,54,47,49,45,51,57,47,46,43,54,53,48,51,NF
51,57,42,46,49,47,50,45,56,48,46,40,40,40,53,50,47,43,54,53,40,40,40,52,47,51,40,55,57,43,50,50,47,53,40,53,58,55,60,44,46,50,43,58,40,52,45,47,58,57,50,43,40,55,57,50,43,50,46,55,51,44,40,40,40,58,42,50,42,40,40,49,52,49,44,47,59,57,42,51,54,42,54,47,47,57,43,50,50,40,60,56,48,46,57,47,46,53,57,41,52,58,46,46,41,50,60,44,46,43,54,53,48,50,55,58,57,46,47,55,NF
59,58,45,51,55,40,59,43,48,51,51,48,45,57,48,40,40,40,58,44,48,41,41,41,54,44,51,49,42,59,57,43,50,40,52,59,44,47,52,42,56,41,41,41,56,48,46,57,42,51,40,41,41,56,46,48,40,41,41,50,48,52,52,40,59,56,40,55,58,42,50,49,42,59,57,41,52,40,53,59,48,43,41,41,41,53,48,49,40,56,57,49,44,49,57,44,47,59,44,44,51,56,56,59,48,43,48,48,54,55,51,44,47,45,58,43,56,51,60,59,NF
44,53,53,45,51,55,51,44,40,54,57,47,47,51,52,41,51,58,56,47,47,40,40,40,55,43,52,50,48,52,44,55,51,40,52,60,47,43,54,43,54,55,56,54,40,43,55,58,51,41,45,53,52,47,44,59,59,40,51,40,55,56,47,47,50,45,55,40,43,43,43,40,40,56,42,52,40,55,56,40,55,43,52,45,47,58,40,53,59,58,54,42,54,41,53,56,60,49,41,52,51,47,46,45,59,40,52,60,43,47,53,53,44,40,52,59,60,45,50,55,NF
46,40,46,55,47,45,42,51,58,59,46,44,60,43,59,48,40,55,55,47,41,44,45,44,58,45,41,42,46,46,59,46,45,44,50,57,42,51,45,57,48,49,41,60,60,45,45,53,55,42,57,41,57,42,51,41,55,59,42,49,40,50,60,60,48,42,49,55,46,40,41,40,54,53,43,40,51,60,42,48,54,41,55,40,40,40,47,43,60,52,51,47,41,51,59,48,43,41,57,53,49,48,47,53,50,44,52,54,42,55,54,48,48,44,60,46,47,57,58,51,NF
44,48,58,51,45,50,51,51,42,46,42,43,52,48,43,44,49,52,52,48,42,51,48,47,48,50,52,47,47,57,44,49,40,41,40,53,52,45,46,56,48,40,51,60,42,48,40,40,40,52,48,50,40,55,56,40,55,48,47,47,51,52,50,56,44,55,40,60,56,49,59,42,52,50,48,51,52,47,41,57,52,48,42,60,50,51,58,46,46,42,58,53,45,52,42,50,58,45,47,59,45,46,43,51,47,59,56,53,57,46,54,50,43,57,50,51,44,56,47,47,NF
51,40,60,53,53,45,52,40,54,57,59,54,52,44,40,55,56,46,48,47,40,47,55,41,54,50,45,55,41,53,56,40,53,59,48,43,40,57,54,48,48,46,53,51,40,40,40,59,46,45,53,43,54,40,40,40,55,45,50,40,53,59,45,46,40,40,40,52,51,47,58,46,46,40,40,40,55,44,51,47,46,58,48,44,40,40,40,54,53,43,49,48,53,52,46,56,42,52,43,48,59,54,48,48,45,48,57,49,57,44,57,45,48,43,51,56,50,53,47,55,NF
45,50,56,41,41,45,50,55,40,40,40,59,43,48,40,56,55,52,43,46,53,51,40,41,41,40,53,58,43,50,50,50,47,50,53,50,42,58,55,40,57,41,40,42,59,49,49,42,59,55,48,47,40,53,58,40,58,41,51,50,42,58,56,41,53,40,55,58,49,43,51,50,49,47,46,58,41,51,46,45,59,53,49,48,40,40,40,57,51,42,40,40,40,55,48,47,40,53,59,49,42,50,50,50,58,57,40,56,55,42,53,41,50,59,42,57,50,43,58,47,NF
52,44,53,51,56,41,41,60,45,40,54,57,50,43,40,58,54,51,45,40,51,60,45,45,45,48,58,45,47,52,46,52,46,49,55,40,40,40,50,45,55,59,45,46,49,43,58,46,50,54,40,54,57,44,49,40,53,58,45,47,51,41,58,40,58,53,46,51,54,43,55,51,44,40,40,41,50,43,57,53,50,47,43,49,60,43,47,50,45,55,58,59,56,60,51,44,49,55,56,46,55,49,42,51,58,47,45,44,49,60,60,45,56,49,52,49,52,51,58,55,NF
44,41,42,53,42,44,49,44,47,47,41,56,48,41,45,44,55,43,55,40,56,58,47,54,49,40,40,40,52,48,50,49,59,42,40,55,57,51,42,52,56,42,40,41,40,51,51,49,54,47,40,40,40,46,49,55,58,40,53,45,52,49,57,44,40,40,40,47,56,47,42,50,58,57,43,50,48,43,59,40,40,40,56,52,42,40,40,40,55,44,51,51,56,43,40,53,59,42,49,49,49,52,40,54,57,44,49,40,53,59,44,47,43,54,53,45,56,51,47,52,NF
52,41,60,52,58,49,42,49,44,58,58,50,54,46,41,58,51,40,40,40,52,51,47,49,48,53,40,40,40,42,53,55,58,47,45,48,50,52,58,53,40,52,59,47,44,40,58,55,50,45,40,40,41,52,47,51,55,49,46,40,40,40,53,45,52,49,51,51,40,41,53,48,49,45,46,59,42,53,45,46,52,52,49,48,53,40,40,40,50,45,55,47,51,52,40,40,40,46,53,51,45,45,60,57,46,47,40,54,57,52,41,55,53,42,51,43,56,40,51,59,NF
47,43,40,55,40,51,50,42,59,47,44,43,48,60,47,43,49,41,60,51,53,59,47,44,48,54,48,58,60,40,55,57,42,51,47,46,57,58,60,40,58,53,47,50,60,46,44,58,41,44,40,40,40,54,47,49,48,58,44,40,54,57,52,41,48,55,47,44,57,49,40,55,56,47,47,40,60,50,57,58,57,58,47,48,44,44,47,60,47,43,56,57,60,51,42,50,58,57,56,50,45,56,48,46,43,54,54,43,53,55,59,44,60,46,60,57,48,60,42,50,NF
55,51,40,51,42,56,56,44,47,55,41,56,55,47,47,56,40,52,59,48,43,40,53,58,52,59,42,49,40,51,60,60,53,42,56,40,54,55,46,49,42,42,42,56,49,45,40,41,60,55,44,51,40,53,40,59,58,50,45,55,60,58,41,54,56,47,50,54,60,41,49,55,41,54,49,56,45,41,54,57,43,50,46,45,59,54,44,52,41,41,41,55,50,45,46,45,59,55,58,41,55,55,49,46,41,52,58,46,46,51,54,45,42,57,51,49,45,55,55,47,NF
53,59,44,43,53,53,44,44,44,42,45,60,42,42,41,42,45,44,44,41,52,40,59,43,48,40,40,40,53,49,48,46,51,53,40,53,58,40,55,46,49,53,53,44,40,40,40,44,49,57,60,42,48,53,44,53,40,40,40,58,41,51,47,56,47,40,40,40,60,47,43,40,40,40,53,53,44,49,56,45,47,56,47,41,49,60,40,40,40,55,50,45,40,40,40,60,48,42,40,40,40,52,48,50,47,53,50,40,41,41,41,55,54,53,48,53,44,53,50,53,NF
50,46,55,59,56,58,40,52,60,44,46,49,45,58,50,42,51,46,53,51,47,52,41,41,41,51,52,47,50,54,60,46,44,49,52,49,50,54,46,51,41,58,47,60,43,41,41,41,46,44,60,54,51,45,56,43,51,40,41,43,47,52,52,41,43,44,50,56,41,57,52,58,47,45,53,52,45,52,41,58,52,60,56,60,60,53,52,45,50,45,55,59,44,47,40,53,58,49,60,46,44,43,52,57,49,44,44,56,50,53,53,52,52,50,53,58,52,42,58,50,NF
43,49,43,42,54,43,42,46,48,40,54,58,47,45,54,49,43,40,54,59,60,50,54,58,50,42,52,48,50,59,40,49,55,43,52,41,41,41,51,51,48,52,41,58,51,41,41,42,41,52,42,56,41,42,41,59,46,45,49,52,49,41,50,60,46,44,41,54,58,42,50,48,46,57,52,41,41,41,42,50,49,51,45,45,60,54,52,44,41,42,41,52,50,48,41,50,60,59,58,44,48,56,49,45,49,53,48,46,57,47,50,50,55,41,54,54,54,51,58,41,NF
42,53,41,49,49,55,57,40,51,60,41,49,40,53,60,59,40,52,60,43,47,45,45,60,55,48,47,40,40,40,52,48,50,60,45,45,42,55,53,40,54,57,43,50,48,46,58,42,50,53,52,45,50,43,57,56,50,44,49,48,53,45,55,50,40,51,60,58,60,48,42,48,60,42,40,55,56,43,51,40,40,40,54,43,53,48,49,54,60,53,40,57,40,54,60,42,48,42,50,58,60,60,54,44,52,40,51,60,45,45,40,54,56,48,43,60,60,45,51,54,NF
55,44,44,45,52,52,42,48,47,60,45,44,52,47,51,41,47,55,60,43,44,52,42,57,40,41,48,51,51,40,40,40,54,52,44,40,41,40,51,51,48,40,40,40,58,49,43,40,40,40,55,52,43,53,42,55,44,52,54,40,55,57,44,49,53,43,54,56,44,50,40,53,58,40,52,51,44,55,43,52,55,42,54,54,40,55,57,49,44,49,58,43,40,40,40,51,44,55,40,51,60,43,47,44,47,60,60,53,48,49,45,46,60,60,54,46,50,46,51,53,NF
42,46,52,48,42,54,48,52,44,44,48,54,40,55,56,44,50,40,40,40,59,43,48,40,55,56,53,41,44,52,54,40,51,60,49,41,53,42,56,44,50,48,57,45,40,40,40,57,48,45,52,49,49,49,56,45,40,40,42,44,44,42,54,41,55,59,43,48,42,42,41,52,44,54,40,54,57,45,48,40,40,40,56,54,40,42,51,59,54,58,45,47,47,52,51,51,42,59,51,42,41,42,45,46,59,51,50,49,57,52,43,51,56,51,48,52,52,48,51,51,NF
45,52,53,41,54,50,51,40,60,44,46,45,57,46,40,40,40,60,45,45,52,44,55,45,50,53,43,54,42,48,60,58,49,43,49,43,58,40,51,60,40,56,44,50,44,57,57,48,45,54,47,49,43,50,57,55,48,47,40,40,41,51,49,50,42,54,54,40,52,59,44,47,50,46,54,44,50,57,46,47,51,43,56,58,42,50,54,54,42,40,40,40,57,45,48,41,51,59,43,48,43,58,49,60,52,56,54,50,44,57,59,44,52,54,52,52,57,57,53,54,NF
43,46,60,48,50,42,50,42,43,50,48,47,42,47,47,43,46,57,46,42,57,40,53,60,58,40,52,59,49,42,43,49,59,44,47,52,53,45,46,54,50,40,52,59,42,49,47,57,46,48,51,51,40,40,40,59,41,50,40,50,60,59,41,50,43,55,52,47,46,59,58,48,42,60,51,57,55,53,42,40,54,58,47,45,41,50,60,60,53,47,50,41,50,60,60,52,57,41,41,50,60,60,57,50,60,46,44,42,54,57,51,42,46,46,60,60,47,49,54,59,NF
50,49,47,47,46,58,44,48,40,41,42,52,44,54,40,40,40,58,45,47,51,55,44,40,41,42,50,57,43,40,40,40,54,54,42,50,54,46,40,40,41,53,46,51,50,57,43,43,58,49,41,57,53,50,47,41,55,55,43,53,55,55,47,48,50,44,56,44,48,58,60,49,41,56,42,52,49,47,54,41,55,55,45,50,41,51,59,45,46,52,44,55,54,59,41,50,48,42,60,53,47,50,45,46,59,58,47,47,55,48,47,46,58,50,51,51,48,48,54,48,NF
49,53,49,40,41,48,42,60,40,56,56,44,50,40,40,40,54,48,48,44,54,52,40,54,57,48,45,40,53,60,46,43,57,48,45,48,56,46,46,52,52,40,53,60,48,41,55,49,46,47,53,50,40,53,58,52,40,40,54,57,47,46,50,52,48,41,41,48,41,40,40,56,46,48,54,43,54,41,41,45,52,53,43,56,55,41,54,60,43,47,48,54,48,40,56,56,43,51,48,47,55,40,53,58,45,47,50,50,50,44,55,51,53,40,60,60,48,49,53,50,NF
51,48,52,40,43,40,40,40,49,53,48,43,55,52,40,40,40,58,48,44,47,50,53,40,40,40,54,51,45,48,47,55,46,55,50,51,49,40,40,40,44,53,53,41,57,57,51,42,53,52,44,56,44,50,41,53,56,49,51,50,40,40,40,48,46,56,40,40,40,49,52,49,44,50,56,43,49,58,58,48,44,41,53,57,49,44,41,54,56,48,46,49,52,49,41,41,41,55,52,43,49,50,51,41,41,41,53,49,48,41,41,41,45,52,53,57,43,51,51,48,NF
51,44,52,46,55,45,53,46,44,45,52,52,43,46,55,44,48,59,60,40,51,60,45,45,40,54,57,40,55,53,42,51,55,44,51,49,50,48,46,55,45,46,59,60,40,50,52,54,44,54,58,40,51,60,60,57,41,52,49,49,52,40,52,59,49,42,51,43,57,44,49,49,55,46,40,40,40,45,60,45,55,46,48,53,42,55,43,40,43,41,52,57,59,50,41,40,51,60,40,50,40,51,60,60,56,41,53,46,52,52,40,59,54,46,50,41,57,52,55,46,NF
56,48,44,55,48,46,49,52,47,52,46,53,49,48,44,53,54,56,55,46,49,48,43,59,60,48,42,50,44,56,40,54,57,46,47,48,47,55,42,57,51,46,56,46,53,42,56,44,50,40,40,40,50,46,54,47,51,52,40,40,40,50,50,50,40,43,46,51,54,45,40,40,40,46,56,48,50,48,52,51,43,56,41,50,59,59,47,44,56,46,48,52,54,44,55,60,42,52,57,47,46,46,60,44,47,47,57,50,43,52,49,49,46,52,52,43,48,59,52,56,NF
42,48,51,42,42,42,41,42,53,50,55,45,53,42,41,45,51,56,55,47,53,50,40,51,60,40,55,44,51,45,45,60,53,50,47,48,47,56,51,60,45,45,52,45,53,40,40,40,43,48,59,56,41,53,45,53,52,46,47,60,40,50,41,51,60,43,47,50,40,60,55,43,53,45,52,51,41,58,60,49,41,50,57,43,40,55,56,54,40,40,41,41,50,51,49,42,51,58,47,45,48,44,53,42,50,59,46,45,42,49,60,60,53,50,57,45,48,47,48,55,NF
40,54,59,44,47,40,40,40,52,48,50,57,55,51,42,58,41,51,40,51,59,52,52,46,56,49,45,54,40,58,44,48,40,40,40,51,43,56,59,45,46,52,41,58,42,50,51,40,59,59,40,51,47,45,58,40,40,40,56,51,43,40,55,56,44,50,57,57,40,55,59,45,46,49,44,40,54,52,44,51,45,54,52,52,46,40,40,40,55,44,51,40,55,55,43,50,58,58,60,45,45,59,57,46,46,59,45,45,58,45,45,51,51,46,45,54,51,41,58,51,NF
56,43,50,54,46,40,44,48,40,40,52,59,46,45,40,40,40,56,46,48,40,54,57,52,41,40,56,55,51,44,40,40,40,48,46,56,44,54,52,40,52,59,43,49,40,40,40,50,60,57,47,46,48,59,43,57,46,46,40,51,60,46,44,54,53,43,40,53,57,48,52,44,59,60,57,41,46,49,48,54,46,50,43,49,59,45,46,54,50,46,47,60,43,43,52,56,51,43,43,52,56,50,44,54,49,47,48,54,50,48,52,46,44,60,56,43,51,45,57,48,NF
51,52,46,60,55,46,46,60,59,40,53,58,49,43,47,51,52,40,52,59,40,58,43,49,46,44,60,51,48,51,40,53,58,50,42,40,53,59,40,53,54,43,43,50,57,40,54,60,40,50,48,47,55,42,49,59,55,47,48,47,55,48,40,51,60,48,42,40,55,57,46,49,48,53,44,46,60,44,57,49,40,57,55,53,42,40,40,40,45,45,60,57,52,41,59,49,42,40,51,60,42,48,49,44,57,40,40,42,49,42,59,44,52,55,50,45,47,48,55,57,NF
46,52,53,54,43,40,52,59,42,49,44,58,48,40,40,41,51,51,48,40,51,60,44,46,55,49,46,48,44,58,42,54,54,40,56,55,51,44,40,56,55,40,57,42,51,41,49,60,51,51,60,42,48,40,53,58,53,40,58,59,48,43,57,41,52,54,49,47,41,41,43,49,41,60,51,49,52,50,48,44,52,54,42,57,51,60,49,41,44,53,53,56,57,40,52,58,58,43,43,46,51,51,52,43,56,48,46,53,44,54,52,44,45,57,48,40,54,56,57,55,NF
46,50,55,45,50,40,54,57,41,52,50,50,50,46,52,53,47,50,48,44,58,56,50,44,51,54,45,40,42,42,48,57,45,40,54,57,41,52,40,54,57,54,57,46,47,50,48,50,48,58,44,40,58,53,50,47,40,41,40,53,47,50,40,40,40,56,48,46,40,40,41,53,50,47,48,52,50,40,52,59,47,48,46,56,40,60,50,56,47,47,59,58,44,50,56,40,54,57,51,42,43,48,60,59,57,49,44,44,54,54,48,48,44,47,60,60,45,48,57,54,NF
54,41,44,54,52,41,52,48,52,52,41,40,52,59,46,45,52,44,54,40,52,59,46,45,53,45,52,45,57,48,54,52,41,40,40,40,54,44,52,46,56,48,40,59,55,51,44,48,48,54,40,52,59,48,43,56,47,47,46,59,45,40,56,56,50,44,49,58,43,44,50,56,40,40,40,52,52,46,40,53,58,52,40,40,54,58,48,44,40,54,58,48,44,47,56,47,40,40,40,53,41,56,57,54,40,52,60,49,41,41,54,56,45,49,44,54,52,41,53,56,NF
52,40,59,40,59,41,50,48,53,49,40,40,40,52,40,58,57,48,45,50,52,48,44,47,60,41,49,49,53,48,50,45,55,57,48,48,55,47,58,40,52,40,40,40,60,47,43,48,44,58,40,40,44,58,50,42,43,53,54,40,49,52,45,45,60,40,52,60,60,55,47,48,40,52,59,50,41,40,40,40,50,40,60,55,46,49,40,40,40,47,40,40,53,44,53,40,55,58,52,40,40,40,40,53,53,44,55,48,47,40,49,40,40,55,55,48,46,57,46,47,NF
49,43,59,46,45,40,40,40,55,47,48,49,48,54,45,51,48,54,48,40,40,40,45,50,55,59,40,51,40,53,59,44,47,55,53,42,44,44,40,54,43,53,40,40,40,52,50,48,47,55,48,40,52,60,44,46,48,47,55,40,40,40,53,49,48,40,40,40,53,46,51,40,40,40,54,52,44,40,57,55,51,44,42,54,55,47,48,50,53,47,48,54,48,50,59,41,54,47,47,57,42,54,49,47,42,52,57,45,48,52,55,43,44,58,48,50,55,45,53,53,NF
46,46,45,46,46,49,51,46,42,42,50,44,52,46,49,45,49,45,41,52,58,40,60,59,60,49,41,40,42,40,46,54,50,51,60,40,51,60,42,48,40,59,53,51,46,50,60,41,52,59,41,50,40,40,42,49,60,41,52,48,50,59,50,41,40,40,42,48,40,42,52,49,49,40,40,42,51,51,48,46,50,54,40,40,42,48,48,54,60,52,42,59,49,40,58,53,51,46,40,44,42,42,59,51,50,49,44,52,54,53,50,48,54,50,49,57,53,42,54,54,NF
47,46,47,56,41,46,48,47,42,43,43,49,56,49,42,43,52,56,44,50,40,40,41,52,49,49,40,40,40,56,50,44,40,40,41,52,49,49,58,56,40,56,56,40,54,49,54,47,40,54,57,46,47,48,48,54,40,51,60,41,49,52,43,55,53,51,46,52,56,42,40,54,57,43,50,49,59,42,46,56,48,40,54,59,59,54,49,47,49,43,58,40,56,56,41,54,47,49,48,46,56,40,58,52,57,42,51,40,54,60,60,54,49,48,60,42,42,54,54,56,NF
48,44,59,49,42,46,51,53,53,51,46,41,41,41,55,49,46,40,55,56,53,41,41,55,55,54,41,41,55,55,41,54,48,47,55,53,45,49,41,42,51,58,58,51,53,46,55,41,55,50,45,41,54,56,46,48,42,41,53,53,54,43,41,53,58,45,49,42,59,54,40,56,58,50,42,41,41,41,56,52,42,51,45,54,41,58,52,46,52,42,41,55,56,55,46,51,53,41,53,58,41,51,51,51,48,43,53,54,41,54,56,59,54,45,51,43,58,49,49,55,NF
40,43,40,44,49,58,50,42,40,40,40,60,49,41,53,40,58,44,48,49,48,53,48,54,48,40,40,40,56,46,48,47,44,59,60,44,46,51,57,42,40,40,40,56,53,41,40,40,40,46,45,59,40,40,40,60,48,42,40,40,40,52,56,42,40,40,40,55,52,43,40,51,60,49,41,40,53,60,41,49,48,46,56,40,55,56,52,42,50,56,44,40,49,49,40,53,58,48,44,51,47,52,40,59,53,41,56,50,49,51,40,40,40,41,54,56,59,49,50,51,NF
49,52,48,47,49,49,49,57,44,44,49,56,53,52,44,59,57,43,54,58,54,40,52,60,59,59,50,41,54,49,47,47,50,53,40,56,56,49,45,46,45,59,40,55,56,46,49,43,40,47,59,44,41,60,49,45,46,59,54,48,48,43,47,47,59,50,41,54,46,50,40,42,42,56,46,48,40,54,57,43,50,40,57,54,48,48,46,52,52,40,52,59,40,58,44,48,47,43,60,56,44,50,40,58,52,55,43,53,43,55,50,45,46,50,54,56,42,53,49,48,NF
40,53,45,53,44,40,47,47,41,53,40,42,45,56,48,42,46,40,40,45,57,52,51,41,45,57,47,42,49,60,45,45,44,57,49,40,40,40,50,47,53,52,40,59,52,40,40,40,51,40,59,54,51,45,47,49,54,40,40,40,55,51,44,57,43,50,40,52,59,42,50,51,49,47,56,47,41,54,59,41,50,51,42,57,60,60,54,46,50,40,56,56,54,40,40,40,40,60,45,45,40,53,58,50,42,40,50,60,45,57,44,52,59,52,42,60,57,41,51,58,NF
51,48,49,51,49,44,44,53,53,42,51,58,58,52,42,57,46,47,51,54,45,42,58,50,40,40,48,43,47,60,51,49,50,47,54,49,40,51,60,46,44,50,54,46,40,51,60,59,58,45,47,40,53,59,48,43,51,50,49,43,51,57,42,51,45,45,60,53,50,47,42,51,58,48,44,43,43,42,57,45,48,49,50,51,42,57,55,49,46,48,48,54,42,51,58,43,49,50,57,43,42,51,58,58,51,46,54,46,50,43,49,58,58,49,43,48,51,51,58,58,NF
47,45,44,42,49,60,40,55,41,54,48,59,43,40,54,57,51,42,48,54,48,52,46,52,40,40,57,56,48,46,46,54,50,40,40,40,52,50,48,40,54,57,53,40,40,40,40,55,48,47,40,40,40,57,44,49,48,55,47,40,40,40,58,44,48,53,57,40,46,58,46,40,40,40,50,49,52,40,40,46,54,50,45,56,57,46,47,49,45,56,40,55,58,43,49,49,53,48,46,44,60,60,46,44,47,59,44,40,57,53,53,40,58,45,47,45,55,50,49,50,NF
44,51,56,57,41,41,49,47,43,60,40,53,58,46,46,49,54,47,40,40,40,55,51,44,46,51,53,40,40,40,57,40,53,51,52,47,44,49,59,46,45,52,54,44,40,40,40,41,56,53,42,51,57,60,46,44,51,47,52,40,40,40,59,49,42,40,41,40,55,54,41,50,44,56,40,51,60,44,46,47,56,47,57,56,40,53,59,59,55,44,51,45,54,51,40,51,60,60,53,51,60,48,42,46,46,59,59,52,47,51,56,54,47,54,49,56,56,41,56,53,NF
49,43,58,51,49,47,40,54,57,40,55,43,52,40,59,55,43,52,47,44,59,56,44,50,40,42,42,41,52,57,46,45,60,42,58,46,46,50,58,42,47,60,43,43,50,57,40,54,59,47,44,45,44,45,50,54,46,40,54,59,51,40,51,50,49,40,44,40,50,49,51,40,40,42,45,57,48,52,43,55,59,46,45,41,42,40,51,50,49,46,54,50,40,42,41,42,42,40,52,51,47,48,57,45,43,48,59,56,59,47,50,54,46,50,42,50,58,48,48,48,NF
49,45,57,52,41,50,48,52,49,49,51,40,51,60,47,43,50,45,56,59,54,40,56,40,55,59,42,49,47,43,60,56,50,44,40,51,60,46,44,50,47,53,40,52,59,43,48,54,41,55,43,54,53,40,52,59,40,51,56,41,54,46,50,42,52,56,59,46,45,48,54,57,43,50,49,47,55,41,54,48,45,57,60,45,45,43,52,57,55,60,40,50,55,50,45,52,55,43,47,44,59,52,48,50,48,51,52,54,48,53,49,45,53,52,42,54,54,43,50,57,NF
49,49,50,53,44,48,51,45,53,55,42,48,42,57,44,53,40,59,49,42,40,40,40,58,42,50,40,40,40,46,59,45,40,40,40,60,43,47,40,40,40,56,41,53,40,40,40,54,48,48,40,51,60,45,45,51,55,44,46,53,51,40,40,40,50,42,59,41,50,49,43,58,60,60,58,44,48,40,59,51,57,48,44,45,50,56,45,49,42,51,58,43,49,49,44,58,50,42,44,57,57,42,51,44,47,59,55,47,48,42,55,53,49,45,57,46,47,43,49,58,NF
40,53,58,52,40,46,60,44,40,40,40,60,44,46,44,50,56,40,40,40,54,50,46,48,49,53,40,56,41,40,40,40,48,46,57,41,52,44,51,55,49,50,51,40,40,40,52,40,58,43,50,60,44,46,52,42,56,41,41,41,47,53,50,44,46,60,54,51,45,49,46,55,42,53,55,41,41,41,56,43,51,41,50,60,45,45,51,44,55,41,53,58,43,50,50,50,46,46,58,58,50,42,60,48,42,60,47,43,51,42,58,49,51,55,44,47,53,50,57,56,NF
44,57,48,57,44,49,51,43,57,40,53,53,57,40,54,40,40,45,59,45,51,41,58,50,51,50,50,40,40,52,59,59,54,53,43,40,40,40,42,57,51,45,45,60,54,49,46,40,40,40,53,53,44,40,40,40,56,48,46,57,48,45,40,54,57,45,48,52,58,40,40,51,60,48,42,48,58,45,51,54,40,52,59,51,40,53,49,48,54,42,54,40,40,40,46,45,59,60,49,40,59,46,45,50,44,57,45,48,49,43,58,48,48,60,60,48,54,48,54,59,NF
52,40,60,51,53,49,48,40,54,59,42,50,54,46,47,57,46,40,40,40,42,48,60,56,40,54,48,51,52,40,40,46,48,56,58,50,42,51,53,46,40,56,54,50,48,59,57,46,53,51,57,54,40,52,59,41,50,53,40,57,56,53,41,40,52,59,48,43,53,52,45,49,48,53,59,43,48,40,40,40,53,44,53,40,55,56,48,46,45,56,49,57,51,42,40,40,40,54,48,48,40,40,40,52,48,50,46,52,52,40,60,50,50,50,52,52,43,42,51,57,NF
