mean,std,median,max,min,maxmin,small,medium,large,huge,Heuristic
0.417893333,0.159156655,0.426666667,0.666666667,0.133333333,5,0.196,0.128,0.336,0.34,BF
0.4244,0.160654674,0.426666667,0.666666667,0.133333333,5,0.196,0.108,0.336,0.36,BF
0.399626667,0.156872158,0.406666667,0.666666667,0.133333333,5,0.24,0.12,0.312,0.328,BF
0.417173333,0.155630345,0.41,0.666666667,0.133333333,5,0.196,0.116,0.344,0.344,BF
0.429493333,0.157738964,0.446666667,0.666666667,0.133333333,5,0.184,0.096,0.364,0.356,BF
0.40704,0.163431092,0.4,0.666666667,0.133333333,5,0.232,0.16,0.272,0.336,BF
0.41272,0.156025424,0.42,0.666666667,0.133333333,5,0.188,0.156,0.316,0.34,BF
0.409493333,0.153893428,0.42,0.666666667,0.133333333,5,0.2,0.132,0.34,0.328,BF
0.4124,0.162359939,0.413333333,0.666666667,0.133333333,5,0.216,0.104,0.348,0.332,BF
0.425226667,0.166119227,0.43,0.666666667,0.133333333,5,0.224,0.084,0.304,0.388,BF
0.397626667,0.155554781,0.393333333,0.666666667,0.133333333,5,0.236,0.168,0.3,0.296,BF
0.413333333,0.156976111,0.406666667,0.666666667,0.133333333,5,0.216,0.092,0.36,0.332,BF
0.411946667,0.161633332,0.4,0.666666667,0.133333333,5,0.188,0.176,0.304,0.332,BF
0.433386667,0.152741413,0.45,0.666666667,0.133333333,5,0.152,0.156,0.308,0.384,BF
0.38584,0.156451706,0.366666667,0.666666667,0.133333333,5,0.252,0.164,0.304,0.28,BF
0.392613333,0.153361899,0.4,0.666666667,0.133333333,5,0.256,0.144,0.312,0.288,BF
0.399226667,0.158769047,0.393333333,0.666666667,0.133333333,5,0.252,0.096,0.328,0.324,BF
0.42104,0.157341204,0.43,0.666666667,0.133333333,5,0.168,0.16,0.324,0.348,BF
0.430186667,0.159342863,0.436666667,0.666666667,0.133333333,5,0.184,0.116,0.316,0.384,BF
0.41552,0.164491348,0.42,0.666666667,0.133333333,5,0.24,0.136,0.26,0.364,BF
0.401386667,0.1542885,0.386666667,0.666666667,0.133333333,5,0.224,0.128,0.328,0.32,BF
0.424906667,0.162020143,0.433333333,0.666666667,0.133333333,5,0.196,0.16,0.264,0.38,BF
0.42064,0.161125945,0.43,0.666666667,0.133333333,5,0.196,0.148,0.28,0.376,BF
0.38584,0.159652208,0.353333333,0.666666667,0.133333333,5,0.248,0.18,0.284,0.288,BF
0.386106667,0.151053558,0.366666667,0.666666667,0.133333333,5,0.208,0.196,0.328,0.268,BF
0.416613333,0.159432552,0.413333333,0.666666667,0.133333333,5,0.192,0.12,0.36,0.328,BF
0.398053333,0.161955742,0.386666667,0.666666667,0.133333333,5,0.256,0.128,0.308,0.308,BF
0.41912,0.157682142,0.436666667,0.666666667,0.133333333,5,0.224,0.1,0.332,0.344,BF
0.433146667,0.160291348,0.44,0.666666667,0.133333333,5,0.188,0.112,0.296,0.404,BF
0.41776,0.148814609,0.42,0.666666667,0.133333333,5,0.184,0.104,0.392,0.32,BF
0.427653333,0.156297822,0.446666667,0.666666667,0.133333333,5,0.184,0.112,0.328,0.376,BF
0.397413333,0.156685529,0.373333333,0.666666667,0.14,4.761904762,0.212,0.164,0.32,0.304,BF
0.383466667,0.159300344,0.38,0.666666667,0.133333333,5,0.28,0.164,0.264,0.292,FF
0.383226667,0.15398235,0.373333333,0.666666667,0.133333333,5,0.276,0.132,0.344,0.248,FF
0.400826667,0.155365244,0.4,0.666666667,0.133333333,5,0.212,0.156,0.32,0.312,FF
0.397066667,0.160789884,0.4,0.666666667,0.133333333,5,0.264,0.132,0.296,0.308,FF
0.384346667,0.155077516,0.366666667,0.666666667,0.133333333,5,0.256,0.156,0.312,0.276,FF
0.393653333,0.158211458,0.38,0.666666667,0.133333333,5,0.236,0.152,0.324,0.288,FF
0.390293333,0.166979634,0.353333333,0.666666667,0.133333333,5,0.284,0.18,0.192,0.344,FF
0.40272,0.159918757,0.393333333,0.666666667,0.133333333,5,0.24,0.132,0.312,0.316,FF
0.383226667,0.154675135,0.386666667,0.666666667,0.133333333,5,0.252,0.2,0.276,0.272,FF
0.38616,0.158518102,0.393333333,0.666666667,0.133333333,5,0.26,0.164,0.296,0.28,FF
0.38432,0.152642658,0.38,0.666666667,0.133333333,5,0.248,0.164,0.32,0.268,FF
0.404773333,0.154834532,0.42,0.66,0.133333333,4.95,0.22,0.136,0.312,0.332,FF
0.39496,0.150791525,0.386666667,0.666666667,0.133333333,5,0.216,0.128,0.376,0.28,FF
0.385573333,0.155501392,0.366666667,0.666666667,0.133333333,5,0.24,0.164,0.344,0.252,FF
0.393013333,0.162002983,0.38,0.666666667,0.133333333,5,0.256,0.14,0.3,0.304,FF
0.395066667,0.157505147,0.393333333,0.666666667,0.133333333,5,0.224,0.168,0.316,0.292,FF
0.41272,0.156441283,0.4,0.666666667,0.133333333,5,0.184,0.168,0.296,0.352,FF
0.396,0.162785876,0.39,0.666666667,0.133333333,5,0.236,0.144,0.312,0.308,FF
0.392853333,0.15984637,0.366666667,0.666666667,0.14,4.761904762,0.256,0.136,0.324,0.284,FF
0.384346667,0.162841088,0.366666667,0.666666667,0.133333333,5,0.272,0.164,0.272,0.292,FF
0.389253333,0.159598651,0.386666667,0.666666667,0.133333333,5,0.268,0.148,0.308,0.276,FF
0.381173333,0.155183101,0.36,0.66,0.133333333,4.95,0.268,0.14,0.332,0.26,FF
0.389706667,0.15433178,0.39,0.666666667,0.133333333,5,0.24,0.156,0.348,0.256,FF
0.378666667,0.152402155,0.366666667,0.666666667,0.133333333,5,0.256,0.18,0.304,0.26,FF
0.39576,0.163714075,0.376666667,0.666666667,0.133333333,5,0.248,0.18,0.248,0.324,FF
0.38424,0.150820973,0.386666667,0.666666667,0.133333333,5,0.232,0.188,0.336,0.244,FF
0.3976,0.152957225,0.386666667,0.666666667,0.133333333,5,0.212,0.14,0.376,0.272,FF
0.391786667,0.157108264,0.4,0.666666667,0.14,4.761904762,0.252,0.124,0.34,0.284,FF
0.389626667,0.160842115,0.38,0.666666667,0.133333333,5,0.268,0.124,0.332,0.276,FF
0.392106667,0.15673802,0.38,0.666666667,0.133333333,5,0.236,0.196,0.284,0.284,FF
0.397866667,0.161144058,0.373333333,0.666666667,0.133333333,5,0.276,0.12,0.276,0.328,FF
0.375146667,0.155415985,0.36,0.666666667,0.133333333,5,0.276,0.148,0.32,0.256,FF
0.40576,0.147662057,0.403333333,0.666666667,0.133333333,5,0.192,0.124,0.404,0.28,FF
0.40176,0.155744717,0.41,0.666666667,0.133333333,5,0.232,0.14,0.308,0.32,FF
0.392426667,0.164103654,0.383333333,0.666666667,0.133333333,5,0.256,0.164,0.276,0.304,FF
0.37448,0.155345969,0.346666667,0.666666667,0.133333333,5,0.268,0.212,0.28,0.24,FF
0.39176,0.160518502,0.386666667,0.666666667,0.133333333,5,0.244,0.152,0.308,0.296,FF
0.38816,0.150324033,0.38,0.666666667,0.133333333,5,0.232,0.192,0.324,0.252,FF
0.379973333,0.160201232,0.366666667,0.666666667,0.133333333,5,0.288,0.132,0.3,0.28,FF
0.382266667,0.160793492,0.376666667,0.666666667,0.133333333,5,0.268,0.124,0.32,0.288,FF
0.401493333,0.159039652,0.386666667,0.666666667,0.14,4.761904762,0.252,0.124,0.312,0.312,FF
0.385306667,0.161681589,0.353333333,0.666666667,0.133333333,5,0.24,0.18,0.316,0.264,FF
0.390453333,0.147092812,0.38,0.66,0.133333333,4.95,0.216,0.188,0.336,0.26,FF
0.402213333,0.156177821,0.406666667,0.666666667,0.133333333,5,0.216,0.148,0.32,0.316,FF
0.40064,0.155660528,0.393333333,0.666666667,0.14,4.761904762,0.232,0.16,0.304,0.304,FF
0.397493333,0.153337789,0.4,0.666666667,0.133333333,5,0.236,0.144,0.328,0.292,FF
0.397146667,0.153127272,0.393333333,0.666666667,0.133333333,5,0.196,0.188,0.332,0.284,FF
0.407093333,0.15846935,0.41,0.666666667,0.133333333,5,0.2,0.164,0.308,0.328,FF
0.40816,0.16390562,0.426666667,0.666666667,0.133333333,5,0.24,0.12,0.3,0.34,FF
0.400533333,0.154802,0.406666667,0.666666667,0.133333333,5,0.224,0.168,0.304,0.304,FF
0.384746667,0.156779995,0.373333333,0.666666667,0.133333333,5,0.268,0.164,0.308,0.26,FF
0.40336,0.159648485,0.4,0.666666667,0.133333333,5,0.232,0.096,0.372,0.3,FF
0.39384,0.156995187,0.386666667,0.666666667,0.133333333,5,0.244,0.164,0.292,0.3,FF
0.415066667,0.149808207,0.406666667,0.666666667,0.133333333,5,0.176,0.152,0.332,0.34,FF
0.401333333,0.161945997,0.41,0.666666667,0.133333333,5,0.248,0.124,0.308,0.32,FF
0.409573333,0.154986995,0.426666667,0.666666667,0.133333333,5,0.212,0.12,0.344,0.324,FF
0.388986667,0.160065094,0.373333333,0.666666667,0.133333333,5,0.276,0.14,0.276,0.308,FF
0.395066667,0.15621362,0.393333333,0.666666667,0.133333333,5,0.236,0.176,0.284,0.304,FF
0.378533333,0.152570069,0.373333333,0.666666667,0.133333333,5,0.28,0.128,0.34,0.252,FF
0.386346667,0.153940028,0.366666667,0.666666667,0.14,4.761904762,0.256,0.16,0.316,0.268,FF
0.371813333,0.162448909,0.353333333,0.666666667,0.133333333,5,0.292,0.196,0.232,0.28,FF
0.391413333,0.15326712,0.386666667,0.666666667,0.133333333,5,0.236,0.164,0.308,0.292,FF
0.411973333,0.153178198,0.406666667,0.666666667,0.133333333,5,0.204,0.128,0.348,0.32,FF
0.388293333,0.151589594,0.386666667,0.666666667,0.14,4.761904762,0.252,0.112,0.376,0.26,FF
0.385733333,0.153838351,0.373333333,0.666666667,0.133333333,5,0.236,0.188,0.316,0.26,FF
0.418266667,0.161087392,0.426666667,0.666666667,0.133333333,5,0.204,0.128,0.308,0.36,FF
0.40512,0.165710534,0.393333333,0.666666667,0.133333333,5,0.236,0.132,0.292,0.34,FF
0.403946667,0.152765016,0.406666667,0.666666667,0.133333333,5,0.196,0.176,0.304,0.324,FF
0.39992,0.156001444,0.4,0.666666667,0.133333333,5,0.224,0.136,0.332,0.308,FF
0.4072,0.158720003,0.38,0.666666667,0.133333333,5,0.192,0.172,0.292,0.344,FF
0.40712,0.14949437,0.413333333,0.66,0.133333333,4.95,0.2,0.136,0.36,0.304,FF
0.414186667,0.162197044,0.4,0.666666667,0.133333333,5,0.22,0.152,0.292,0.336,FF
0.404053333,0.152588017,0.4,0.666666667,0.133333333,5,0.188,0.152,0.36,0.3,FF
0.422533333,0.156772957,0.42,0.666666667,0.133333333,5,0.188,0.108,0.368,0.336,FF
0.38432,0.150292901,0.38,0.666666667,0.133333333,5,0.228,0.192,0.328,0.252,FF
0.385146667,0.158904103,0.366666667,0.666666667,0.133333333,5,0.264,0.168,0.284,0.284,FF
0.402133333,0.161530166,0.366666667,0.666666667,0.133333333,5,0.224,0.136,0.304,0.336,FF
0.390186667,0.157446323,0.366666667,0.666666667,0.133333333,5,0.232,0.2,0.304,0.264,FF
0.4004,0.160006749,0.396666667,0.666666667,0.133333333,5,0.224,0.2,0.244,0.332,FF
0.403066667,0.159204908,0.403333333,0.666666667,0.14,4.761904762,0.232,0.14,0.288,0.34,FF
0.40608,0.154128121,0.386666667,0.666666667,0.133333333,5,0.212,0.108,0.36,0.32,FF
0.38304,0.16177839,0.366666667,0.666666667,0.133333333,5,0.272,0.16,0.32,0.248,FF
0.400106667,0.154784436,0.406666667,0.666666667,0.133333333,5,0.22,0.132,0.348,0.3,FF
0.407493333,0.161782329,0.386666667,0.666666667,0.133333333,5,0.22,0.132,0.32,0.328,FF
0.381706667,0.157886315,0.353333333,0.66,0.133333333,4.95,0.256,0.196,0.256,0.292,FF
0.370293333,0.154492456,0.353333333,0.666666667,0.133333333,5,0.304,0.156,0.292,0.248,FF
0.389173333,0.163810415,0.386666667,0.666666667,0.133333333,5,0.28,0.16,0.244,0.316,FF
0.401733333,0.155220964,0.393333333,0.666666667,0.133333333,5,0.212,0.172,0.312,0.304,FF
0.390346667,0.158020906,0.376666667,0.666666667,0.133333333,5,0.232,0.172,0.34,0.256,FF
0.383973333,0.15386161,0.386666667,0.666666667,0.133333333,5,0.24,0.18,0.328,0.252,FF
0.379893333,0.162724426,0.373333333,0.666666667,0.133333333,5,0.284,0.148,0.292,0.276,FF
0.406293333,0.152413407,0.406666667,0.666666667,0.133333333,5,0.208,0.14,0.344,0.308,FF
0.407066667,0.152838442,0.4,0.666666667,0.133333333,5,0.192,0.132,0.368,0.308,FF
0.406,0.147870501,0.386666667,0.666666667,0.14,4.761904762,0.172,0.16,0.384,0.284,FF
0.406373333,0.153475004,0.42,0.666666667,0.133333333,5,0.212,0.132,0.324,0.332,FF
0.38776,0.158773903,0.386666667,0.666666667,0.133333333,5,0.284,0.12,0.332,0.264,FF
0.405013333,0.162998796,0.406666667,0.666666667,0.133333333,5,0.256,0.1,0.324,0.32,FF
0.4088,0.155974803,0.406666667,0.66,0.133333333,4.95,0.224,0.104,0.352,0.32,FF
0.404826667,0.161221329,0.42,0.666666667,0.133333333,5,0.248,0.104,0.32,0.328,FF
0.390506667,0.152182431,0.373333333,0.666666667,0.133333333,5,0.22,0.212,0.284,0.284,FF
0.400506667,0.148682482,0.386666667,0.666666667,0.133333333,5,0.192,0.172,0.364,0.272,FF
0.40824,0.159652163,0.41,0.666666667,0.133333333,5,0.24,0.112,0.3,0.348,FF
0.410906667,0.156435003,0.433333333,0.666666667,0.133333333,5,0.212,0.152,0.308,0.328,FF
0.401493333,0.158797049,0.406666667,0.666666667,0.133333333,5,0.228,0.144,0.304,0.324,FF
0.398453333,0.160102903,0.386666667,0.666666667,0.133333333,5,0.24,0.16,0.296,0.304,FF
0.379733333,0.155713211,0.363333333,0.666666667,0.14,4.761904762,0.268,0.16,0.3,0.272,FF
0.400853333,0.155029846,0.4,0.666666667,0.133333333,5,0.216,0.152,0.308,0.324,FF
0.399733333,0.163781507,0.386666667,0.666666667,0.133333333,5,0.248,0.112,0.348,0.292,FF
0.415413333,0.158785925,0.433333333,0.666666667,0.133333333,5,0.22,0.108,0.332,0.34,FF
0.384666667,0.158655946,0.376666667,0.666666667,0.133333333,5,0.256,0.18,0.264,0.3,FF
0.397466667,0.159731423,0.38,0.666666667,0.133333333,5,0.232,0.152,0.324,0.292,FF
0.401813333,0.156361749,0.393333333,0.666666667,0.133333333,5,0.22,0.136,0.34,0.304,FF
0.385573333,0.154860722,0.386666667,0.666666667,0.133333333,5,0.256,0.196,0.296,0.252,FF
0.379973333,0.15307702,0.366666667,0.666666667,0.133333333,5,0.26,0.164,0.312,0.264,FF
0.414373333,0.152522105,0.42,0.666666667,0.133333333,5,0.184,0.156,0.32,0.34,FF
0.395253333,0.1610559,0.386666667,0.666666667,0.133333333,5,0.244,0.148,0.292,0.316,FF
0.3844,0.168179002,0.366666667,0.666666667,0.133333333,5,0.3,0.152,0.228,0.32,FF
0.388,0.159604598,0.393333333,0.666666667,0.133333333,5,0.288,0.092,0.316,0.304,FF
0.381546667,0.151240914,0.37,0.666666667,0.133333333,5,0.248,0.232,0.256,0.264,FF
0.415706667,0.155202113,0.426666667,0.666666667,0.146666667,4.545454545,0.196,0.152,0.3,0.352,FF
0.39968,0.159457707,0.406666667,0.666666667,0.133333333,5,0.252,0.108,0.332,0.308,FF
0.38248,0.156555062,0.366666667,0.666666667,0.133333333,5,0.24,0.188,0.308,0.264,FF
0.381813333,0.157964238,0.373333333,0.66,0.133333333,4.95,0.28,0.14,0.3,0.28,FF
0.386053333,0.147428279,0.386666667,0.666666667,0.133333333,5,0.24,0.192,0.292,0.276,FF
0.388773333,0.156222725,0.366666667,0.666666667,0.133333333,5,0.236,0.188,0.316,0.26,FF
0.392533333,0.150946678,0.386666667,0.666666667,0.133333333,5,0.228,0.192,0.304,0.276,FF
0.404373333,0.16182384,0.393333333,0.666666667,0.14,4.761904762,0.216,0.16,0.284,0.34,FF
0.383786667,0.161813321,0.373333333,0.666666667,0.14,4.761904762,0.292,0.124,0.292,0.292,FF
0.407973333,0.15685064,0.413333333,0.666666667,0.14,4.761904762,0.22,0.152,0.312,0.316,FF
0.403573333,0.163947389,0.42,0.666666667,0.133333333,5,0.268,0.116,0.26,0.356,FF
0.385253333,0.159220414,0.37,0.666666667,0.133333333,5,0.268,0.168,0.284,0.28,FF
0.38904,0.155821908,0.38,0.666666667,0.133333333,5,0.224,0.164,0.348,0.264,FF
0.397653333,0.16005634,0.38,0.666666667,0.133333333,5,0.24,0.116,0.34,0.304,FF
0.402053333,0.162212109,0.39,0.666666667,0.133333333,5,0.224,0.152,0.312,0.312,FF
0.405786667,0.158701021,0.426666667,0.666666667,0.133333333,5,0.236,0.132,0.276,0.356,FF
0.39984,0.16494038,0.4,0.666666667,0.133333333,5,0.248,0.148,0.272,0.332,FF
0.3924,0.153985633,0.38,0.666666667,0.133333333,5,0.244,0.136,0.352,0.268,FF
0.383626667,0.155634336,0.376666667,0.66,0.133333333,4.95,0.26,0.156,0.312,0.272,FF
0.37776,0.15785814,0.37,0.666666667,0.133333333,5,0.292,0.132,0.312,0.264,FF
0.411573333,0.158633486,0.386666667,0.666666667,0.133333333,5,0.204,0.18,0.28,0.336,FF
0.395466667,0.156539098,0.393333333,0.66,0.133333333,4.95,0.224,0.152,0.336,0.288,FF
0.376186667,0.163373191,0.366666667,0.666666667,0.133333333,5,0.284,0.152,0.316,0.248,FF
0.408586667,0.147986796,0.406666667,0.666666667,0.133333333,5,0.192,0.172,0.336,0.3,FF
0.38216,0.163783227,0.353333333,0.666666667,0.133333333,5,0.3,0.168,0.24,0.292,FF
0.38528,0.161380249,0.383333333,0.666666667,0.133333333,5,0.296,0.148,0.272,0.284,FF
0.389866667,0.148969628,0.376666667,0.666666667,0.133333333,5,0.2,0.188,0.364,0.248,FF
0.40424,0.161695543,0.4,0.666666667,0.133333333,5,0.228,0.164,0.284,0.324,FF
0.380586667,0.165030288,0.373333333,0.66,0.133333333,4.95,0.296,0.132,0.288,0.284,FF
0.3964,0.154260106,0.386666667,0.666666667,0.133333333,5,0.204,0.18,0.324,0.292,FF
0.391946667,0.162207652,0.376666667,0.666666667,0.133333333,5,0.252,0.188,0.256,0.304,FF
0.387946667,0.158973045,0.38,0.66,0.133333333,4.95,0.272,0.112,0.32,0.296,FF
0.39808,0.161744872,0.393333333,0.666666667,0.133333333,5,0.264,0.136,0.28,0.32,FF
0.384293333,0.161029328,0.346666667,0.666666667,0.133333333,5,0.216,0.26,0.22,0.304,FF
0.399546667,0.14791476,0.4,0.666666667,0.133333333,5,0.204,0.148,0.356,0.292,FF
0.3952,0.165820287,0.406666667,0.666666667,0.133333333,5,0.268,0.148,0.244,0.34,FF
0.39128,0.160486367,0.38,0.666666667,0.133333333,5,0.26,0.132,0.336,0.272,FF
0.398293333,0.150372802,0.39,0.66,0.133333333,4.95,0.204,0.136,0.396,0.264,FF
0.40192,0.157080268,0.39,0.666666667,0.133333333,5,0.232,0.152,0.308,0.308,FF
0.398026667,0.150015377,0.4,0.666666667,0.133333333,5,0.192,0.168,0.384,0.256,FF
0.415226667,0.154837991,0.4,0.666666667,0.133333333,5,0.212,0.1,0.352,0.336,FF
0.41192,0.152860434,0.4,0.666666667,0.133333333,5,0.188,0.144,0.344,0.324,FF
0.413786667,0.150590001,0.42,0.666666667,0.14,4.761904762,0.18,0.136,0.38,0.304,FF
0.39448,0.157808284,0.386666667,0.666666667,0.133333333,5,0.248,0.092,0.36,0.3,FF
0.397813333,0.156215337,0.4,0.666666667,0.133333333,5,0.236,0.124,0.34,0.3,FF
0.388586667,0.157726634,0.393333333,0.666666667,0.133333333,5,0.26,0.16,0.3,0.28,FF
0.390586667,0.158505157,0.39,0.66,0.133333333,4.95,0.268,0.12,0.304,0.308,FF
0.39136,0.156421436,0.376666667,0.666666667,0.133333333,5,0.252,0.152,0.304,0.292,FF
0.376453333,0.145087177,0.373333333,0.666666667,0.133333333,5,0.248,0.196,0.324,0.232,FF
0.407466667,0.153145453,0.386666667,0.666666667,0.133333333,5,0.176,0.156,0.376,0.292,FF
0.38552,0.158816239,0.38,0.666666667,0.133333333,5,0.268,0.132,0.304,0.296,FF
0.3812,0.15072924,0.386666667,0.666666667,0.133333333,5,0.28,0.136,0.328,0.256,FF
0.408213333,0.162665517,0.4,0.666666667,0.133333333,5,0.22,0.192,0.248,0.34,FF
0.393546667,0.153877588,0.386666667,0.666666667,0.133333333,5,0.24,0.152,0.332,0.276,FF
0.388773333,0.154243869,0.366666667,0.666666667,0.133333333,5,0.244,0.156,0.312,0.288,FF
0.389866667,0.154222091,0.373333333,0.666666667,0.14,4.761904762,0.22,0.212,0.3,0.268,FF
0.39456,0.154157922,0.396666667,0.666666667,0.133333333,5,0.24,0.132,0.364,0.264,FF
0.41064,0.15612224,0.413333333,0.666666667,0.133333333,5,0.22,0.112,0.332,0.336,FF
0.382586667,0.155043351,0.383333333,0.666666667,0.133333333,5,0.244,0.172,0.316,0.268,FF
0.387786667,0.148957972,0.386666667,0.666666667,0.133333333,5,0.228,0.156,0.352,0.264,FF
0.40896,0.153814167,0.426666667,0.666666667,0.133333333,5,0.216,0.152,0.308,0.324,FF
0.40352,0.168483434,0.396666667,0.666666667,0.133333333,5,0.244,0.108,0.336,0.312,FF
0.40152,0.160908844,0.4,0.666666667,0.133333333,5,0.264,0.1,0.316,0.32,FF
0.400346667,0.154124797,0.406666667,0.66,0.133333333,4.95,0.232,0.124,0.316,0.328,FF
0.39048,0.162833678,0.38,0.666666667,0.133333333,5,0.26,0.144,0.304,0.292,FF
0.405173333,0.155866655,0.406666667,0.666666667,0.133333333,5,0.224,0.136,0.308,0.332,FF
0.380986667,0.159463359,0.353333333,0.66,0.133333333,4.95,0.272,0.152,0.316,0.26,FF
0.39392,0.157325973,0.373333333,0.666666667,0.133333333,5,0.228,0.164,0.332,0.276,FF
0.390133333,0.155460135,0.386666667,0.666666667,0.133333333,5,0.264,0.148,0.304,0.284,FF
0.381973333,0.154255475,0.366666667,0.666666667,0.133333333,5,0.24,0.176,0.328,0.256,FF
0.397226667,0.161215118,0.39,0.666666667,0.133333333,5,0.264,0.116,0.324,0.296,FF
0.40368,0.156849746,0.4,0.666666667,0.133333333,5,0.208,0.16,0.34,0.292,FF
0.401466667,0.160699553,0.39,0.666666667,0.133333333,5,0.216,0.16,0.3,0.324,FF
0.40968,0.146402296,0.406666667,0.666666667,0.133333333,5,0.164,0.16,0.384,0.292,FF
0.40304,0.160643516,0.406666667,0.666666667,0.133333333,5,0.252,0.12,0.308,0.32,FF
0.389253333,0.161395832,0.383333333,0.666666667,0.133333333,5,0.256,0.152,0.284,0.308,FF
0.39344,0.150187707,0.376666667,0.666666667,0.133333333,5,0.216,0.184,0.312,0.288,FF
0.401413333,0.153279057,0.393333333,0.666666667,0.133333333,5,0.196,0.168,0.34,0.296,FF
0.39632,0.15800961,0.386666667,0.66,0.133333333,4.95,0.26,0.108,0.316,0.316,FF
0.392,0.162039654,0.386666667,0.666666667,0.133333333,5,0.256,0.124,0.324,0.296,FF
0.40832,0.148920629,0.413333333,0.666666667,0.133333333,5,0.172,0.208,0.316,0.304,FF
0.387653333,0.14388473,0.38,0.666666667,0.133333333,5,0.22,0.188,0.316,0.276,NF
0.381813333,0.149918618,0.393333333,0.66,0.14,4.714285714,0.276,0.152,0.28,0.292,NF
0.370853333,0.137947215,0.36,0.666666667,0.133333333,5,0.212,0.192,0.412,0.184,NF
0.365626667,0.155930462,0.36,0.666666667,0.133333333,5,0.312,0.16,0.248,0.28,NF
0.393226667,0.146225414,0.39,0.666666667,0.14,4.761904762,0.224,0.172,0.292,0.312,NF
0.367306667,0.137962283,0.343333333,0.666666667,0.133333333,5,0.232,0.252,0.312,0.204,NF
0.381733333,0.156303861,0.36,0.666666667,0.133333333,5,0.224,0.212,0.292,0.272,NF
0.37248,0.151037409,0.36,0.666666667,0.146666667,4.545454545,0.28,0.176,0.288,0.256,NF
0.382773333,0.151577006,0.386666667,0.666666667,0.133333333,5,0.252,0.172,0.296,0.28,NF
0.380906667,0.151791548,0.38,0.666666667,0.133333333,5,0.276,0.14,0.324,0.26,NF
0.37528,0.147305221,0.36,0.666666667,0.133333333,5,0.248,0.208,0.284,0.26,NF
0.374346667,0.148372834,0.373333333,0.66,0.133333333,4.95,0.28,0.148,0.328,0.244,NF
0.364186667,0.14365187,0.34,0.666666667,0.133333333,5,0.232,0.252,0.3,0.216,NF
0.386453333,0.151888157,0.386666667,0.666666667,0.14,4.761904762,0.256,0.152,0.288,0.304,NF
0.36832,0.151011833,0.36,0.66,0.133333333,4.95,0.316,0.156,0.288,0.24,NF
0.400693333,0.150395164,0.41,0.666666667,0.14,4.761904762,0.252,0.124,0.28,0.344,NF
0.376826667,0.142711897,0.36,0.66,0.14,4.714285714,0.248,0.216,0.268,0.268,NF
0.384666667,0.147875329,0.38,0.666666667,0.133333333,5,0.208,0.184,0.344,0.264,NF
0.37072,0.147709318,0.36,0.666666667,0.133333333,5,0.26,0.164,0.352,0.224,NF
0.403146667,0.148699736,0.38,0.666666667,0.133333333,5,0.184,0.176,0.34,0.3,NF
0.384026667,0.142484987,0.386666667,0.666666667,0.133333333,5,0.212,0.176,0.376,0.236,NF
0.3536,0.140496728,0.356666667,0.66,0.133333333,4.95,0.32,0.136,0.384,0.16,NF
0.38784,0.151365792,0.38,0.666666667,0.133333333,5,0.244,0.188,0.288,0.28,NF
0.3944,0.149463177,0.4,0.666666667,0.133333333,5,0.212,0.172,0.364,0.252,NF
0.356506667,0.145392025,0.353333333,0.666666667,0.133333333,5,0.336,0.124,0.376,0.164,NF
0.38168,0.13672208,0.373333333,0.66,0.133333333,4.95,0.212,0.208,0.336,0.244,NF
0.345546667,0.147611018,0.32,0.66,0.133333333,4.95,0.3,0.252,0.256,0.192,NF
0.36944,0.134755955,0.363333333,0.66,0.14,4.714285714,0.216,0.22,0.372,0.192,NF
0.3768,0.149866756,0.35,0.666666667,0.133333333,5,0.28,0.216,0.232,0.272,NF
0.361546667,0.137982236,0.346666667,0.653333333,0.133333333,4.9,0.26,0.224,0.316,0.2,NF
0.360213333,0.147745662,0.32,0.666666667,0.133333333,5,0.324,0.2,0.248,0.228,NF
0.381733333,0.149703321,0.386666667,0.666666667,0.133333333,5,0.264,0.14,0.32,0.276,NF
0.36704,0.146740407,0.353333333,0.666666667,0.133333333,5,0.276,0.172,0.324,0.228,NF
0.365386667,0.158564952,0.346666667,0.666666667,0.133333333,5,0.28,0.204,0.268,0.248,NF
0.384106667,0.142560969,0.36,0.666666667,0.14,4.761904762,0.244,0.16,0.344,0.252,NF
0.391306667,0.148667679,0.386666667,0.66,0.133333333,4.95,0.212,0.168,0.384,0.236,NF
0.3712,0.142911899,0.36,0.66,0.133333333,4.95,0.268,0.172,0.332,0.228,NF
0.39136,0.146641166,0.393333333,0.666666667,0.133333333,5,0.204,0.204,0.3,0.292,NF
0.384426667,0.148741426,0.363333333,0.666666667,0.133333333,5,0.224,0.168,0.34,0.268,NF
0.3728,0.149118128,0.38,0.666666667,0.133333333,5,0.284,0.152,0.336,0.228,NF
0.36936,0.133815858,0.366666667,0.666666667,0.133333333,5,0.244,0.184,0.368,0.204,NF
0.356533333,0.142688159,0.34,0.66,0.133333333,4.95,0.316,0.168,0.336,0.18,NF
0.377893333,0.154374578,0.366666667,0.66,0.133333333,4.95,0.304,0.152,0.284,0.26,NF
0.355946667,0.146205667,0.34,0.66,0.133333333,4.95,0.296,0.2,0.296,0.208,NF
0.37504,0.146712671,0.363333333,0.66,0.133333333,4.95,0.276,0.172,0.288,0.264,NF
0.356906667,0.157826704,0.333333333,0.666666667,0.133333333,5,0.344,0.16,0.236,0.26,NF
