1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,Best
48,99,66,41,94,28,20,53,38,27,55,94,49,57,83,32,44,35,32,60,57,54,24,31,54,96,41,93,24,79,71,59,20,77,45,71,48,22,48,41,57,24,32,79,32,57,22,71,60,27,25,60,90,38,65,25,60,38,33,32,60,87,34,44,93,72,73,99,77,65,34,57,49,51,79,71,28,28,49,100,66,21,62,28,39,77,83,70,53,66,94,87,65,44,66,83,60,55,41,93,71,71,57,34,71,79,39,35,91,76,68,39,59,43,60,87,57,93,65,83,WF
48,79,23,52,95,21,75,96,64,85,52,73,41,21,52,34,79,71,85,29,64,73,76,34,73,76,91,26,50,67,75,75,36,85,64,32,33,99,51,48,45,57,83,39,48,56,46,100,85,79,31,95,64,52,50,88,28,40,96,73,76,54,77,41,95,52,82,68,34,33,32,84,66,66,84,28,63,87,50,55,98,71,34,52,42,63,48,45,39,96,85,85,64,34,66,84,52,31,45,57,94,79,41,56,64,79,48,37,68,71,79,67,42,45,82,68,41,30,82,66,WF
33,44,34,90,88,90,42,24,60,50,35,21,61,59,84,65,44,56,92,39,35,30,32,82,44,99,36,20,100,84,99,42,49,23,41,32,40,37,50,66,47,28,86,82,74,67,58,42,81,34,33,77,40,27,71,78,33,78,60,27,32,39,72,45,62,57,33,88,35,31,49,100,31,92,58,39,41,90,70,88,62,60,27,51,27,85,93,33,65,77,71,56,39,66,84,53,96,30,69,70,80,57,36,57,51,45,39,92,30,58,51,99,65,80,36,49,99,49,99,99,WF
46,99,99,48,34,29,90,42,30,26,37,24,46,90,38,46,43,61,43,69,55,67,35,48,30,43,46,61,82,36,73,46,75,90,27,73,77,35,48,98,24,29,31,28,26,26,99,61,55,34,61,89,92,86,64,58,78,47,25,50,99,38,41,73,99,29,42,48,48,89,73,28,92,66,46,61,29,49,86,76,28,64,49,99,51,27,77,93,43,72,55,46,99,49,38,50,99,30,29,70,90,40,38,40,92,61,46,58,43,58,37,55,99,49,58,90,29,40,70,40,WF
97,75,75,24,95,75,51,24,33,35,28,63,87,54,55,50,45,85,81,76,45,31,65,50,100,38,92,58,52,54,47,40,67,82,63,44,100,58,100,90,50,50,31,29,63,24,29,34,74,36,85,81,75,99,75,89,64,75,75,66,82,65,85,64,53,51,100,100,50,41,40,82,66,29,50,36,64,46,42,66,82,61,24,85,37,29,40,51,50,40,60,30,100,50,40,34,100,36,50,51,99,98,75,75,66,33,40,53,38,97,59,53,51,75,75,50,100,40,51,99,WF
34,26,90,73,40,51,99,62,40,88,39,48,34,29,89,60,42,91,57,26,51,73,73,73,32,24,23,82,28,62,86,73,73,40,78,72,100,49,22,90,57,86,91,27,57,72,97,41,59,91,97,51,26,73,40,27,37,90,82,67,60,91,27,37,42,29,50,32,29,82,73,76,29,59,91,45,37,34,65,40,44,55,38,67,91,49,59,72,78,26,57,56,51,99,38,37,34,65,40,100,89,34,50,45,89,29,45,60,45,85,65,34,32,100,51,40,78,72,59,50,WF
94,74,40,62,35,55,53,36,29,50,71,89,87,63,70,55,39,25,79,83,23,99,71,43,31,50,55,34,24,48,36,36,63,87,53,97,36,22,43,43,79,23,63,23,50,55,79,68,55,39,55,45,63,87,55,63,75,75,30,55,31,75,75,25,39,75,74,76,91,42,29,75,75,32,99,87,79,31,73,45,63,63,87,43,40,63,87,32,91,55,58,91,51,99,79,70,79,28,99,50,43,94,77,30,55,43,87,87,63,63,63,99,87,63,87,99,85,64,55,94,WF
78,88,71,61,90,83,35,60,95,44,71,21,63,85,60,33,85,64,95,69,85,50,64,25,57,55,83,59,33,51,48,83,99,78,40,66,62,93,37,74,43,66,83,57,51,51,51,33,55,95,78,71,32,44,61,45,32,31,80,70,78,71,76,32,57,55,71,75,90,60,42,37,36,63,51,60,90,51,33,66,78,71,95,30,70,80,52,43,55,25,80,90,37,60,68,51,63,83,33,99,63,95,41,44,51,95,55,83,40,46,55,95,40,34,76,33,46,90,71,60,WF
99,99,81,43,55,44,83,99,67,51,51,51,62,59,59,35,56,54,99,99,96,51,51,51,21,26,38,38,74,74,75,21,91,38,27,83,59,29,26,40,51,99,49,26,75,39,76,59,99,58,65,85,55,29,66,51,81,69,36,70,78,35,33,74,99,35,68,35,98,96,82,68,54,70,78,51,99,59,40,51,96,99,54,87,65,34,22,51,78,70,21,51,83,96,67,54,86,69,81,64,62,87,51,58,33,82,68,69,81,59,47,46,37,67,69,81,40,41,51,99,WF
41,61,91,36,48,23,86,59,63,87,79,53,34,60,27,29,24,66,25,96,21,35,32,68,41,92,71,79,63,49,26,29,38,32,97,96,53,71,87,79,63,53,36,53,32,29,81,81,68,89,38,61,79,87,71,63,31,34,65,71,33,51,53,96,70,80,71,79,47,29,74,81,38,53,25,72,72,29,71,79,49,46,68,81,31,53,97,65,85,34,50,79,96,71,30,53,87,65,30,63,55,63,89,87,65,49,79,71,61,63,87,36,36,65,85,38,46,96,66,53,WF
100,96,54,50,86,35,96,84,39,84,66,54,50,45,71,50,26,29,76,45,63,45,88,100,34,21,61,26,33,42,30,69,35,46,53,97,42,65,43,29,33,71,87,96,34,54,46,61,29,79,54,63,92,87,60,56,56,93,56,35,56,29,29,79,71,69,35,100,50,45,88,71,79,61,48,54,79,39,98,50,97,78,39,27,48,92,58,33,66,52,88,61,42,50,29,81,34,63,87,35,89,70,46,66,48,61,36,34,32,100,50,63,87,32,54,96,40,50,60,29,WF
25,20,51,60,86,54,75,75,60,21,81,79,70,34,79,71,75,55,27,61,89,58,91,52,36,35,54,35,61,42,35,27,79,71,75,96,75,54,33,69,54,96,48,89,35,34,71,24,66,21,62,26,60,69,35,35,23,24,98,52,33,21,68,53,54,96,48,32,41,40,28,30,52,79,78,42,93,41,57,30,81,69,40,50,60,65,93,51,57,93,57,86,60,61,58,34,33,28,23,35,91,59,79,71,63,86,54,96,31,70,78,31,93,57,71,96,79,54,54,96,WF
59,62,78,22,65,38,88,62,49,47,29,35,78,61,61,38,51,24,72,78,72,51,35,37,96,60,62,46,38,34,20,68,47,62,88,58,58,26,100,78,72,66,47,35,59,20,22,85,64,49,28,84,27,39,100,49,62,88,57,36,62,88,57,41,49,60,28,44,42,68,49,64,33,80,32,38,88,100,62,48,40,42,68,27,42,58,22,42,80,84,64,42,58,49,28,75,36,39,60,20,70,62,88,32,39,34,51,29,78,72,70,45,28,58,32,60,62,88,64,85,WF
33,86,35,23,59,89,77,47,28,33,33,31,65,76,28,68,95,63,86,86,40,54,28,51,31,23,51,66,99,45,45,33,25,66,84,49,41,59,32,73,92,70,100,76,92,57,57,54,32,36,95,66,84,54,91,59,33,45,28,90,98,73,36,25,66,49,52,76,78,30,78,72,31,72,95,78,54,59,32,59,44,41,86,63,66,84,41,57,59,35,76,40,86,64,35,38,60,68,38,78,72,66,86,42,64,64,86,52,44,85,65,70,40,89,61,54,95,42,40,33,WF
66,50,82,62,97,28,47,27,76,34,25,26,92,39,25,97,28,47,52,39,70,41,79,71,39,32,100,79,97,62,87,31,49,52,97,32,22,25,28,49,48,71,45,34,79,93,40,62,31,49,69,42,27,39,97,52,31,93,57,64,54,93,54,92,58,33,42,97,44,97,52,52,37,82,32,52,62,75,40,91,59,82,82,62,66,66,93,93,40,52,57,44,35,35,52,97,54,39,57,79,71,72,43,62,47,41,35,59,91,47,43,89,59,77,72,66,82,97,60,52,WF
24,22,79,68,57,66,81,25,60,89,95,75,47,60,27,37,55,28,30,84,49,52,55,44,60,89,51,60,30,68,50,60,28,51,47,79,71,92,64,47,32,77,47,52,39,36,32,26,25,96,84,78,45,66,54,27,59,28,22,79,81,70,66,41,47,41,70,39,30,41,96,54,32,47,48,55,26,79,36,39,71,87,63,46,45,28,82,66,28,94,82,68,71,47,99,73,77,55,68,82,47,63,96,87,60,90,90,60,54,50,99,35,32,68,39,43,82,68,31,87,WF
63,85,67,26,57,47,74,25,55,40,70,43,23,95,85,26,52,54,96,38,37,67,82,85,63,37,24,89,89,75,28,64,32,56,54,47,38,45,67,67,45,63,87,57,93,72,41,38,59,46,45,47,32,100,97,33,53,54,96,95,52,47,47,100,57,93,38,37,100,45,63,51,85,22,80,38,63,44,42,54,96,89,56,43,95,85,22,57,93,88,71,36,62,55,43,87,63,70,80,43,87,88,79,41,82,79,70,52,63,62,36,32,32,46,52,52,59,89,87,63,WF
93,35,22,74,45,35,62,24,82,48,31,29,58,89,42,41,74,45,67,33,69,40,31,80,90,87,69,49,60,72,95,54,55,24,100,49,20,31,88,58,35,24,54,42,54,57,67,29,31,95,96,86,64,92,100,58,82,40,96,74,74,96,49,54,85,40,54,60,90,87,40,54,49,55,95,41,51,58,83,67,77,73,40,83,28,31,64,74,75,55,27,34,30,88,52,69,47,62,31,74,74,34,26,55,67,42,66,42,54,96,49,55,45,74,74,28,27,29,94,100,WF
23,27,59,96,63,38,28,49,41,51,98,77,41,70,30,84,66,50,32,58,91,31,96,75,86,48,65,22,58,70,77,86,21,63,93,66,84,59,91,66,24,36,56,43,27,81,69,50,91,26,24,70,50,69,35,66,83,46,30,53,66,77,33,61,46,86,33,43,96,53,84,66,70,79,83,66,51,56,43,38,91,83,50,59,97,91,70,38,58,53,42,84,66,76,28,60,48,56,91,46,42,84,66,70,79,59,28,84,66,63,31,31,23,84,66,53,26,70,63,87,WF
87,41,22,87,63,85,69,33,71,85,84,79,64,64,65,74,24,58,92,28,55,92,48,53,55,41,40,39,37,80,74,28,70,48,61,89,34,24,25,70,68,82,55,47,71,91,29,49,100,89,29,30,63,55,73,49,37,85,68,59,76,72,46,72,41,97,32,32,32,85,39,47,64,69,81,39,64,81,98,22,72,71,87,63,30,30,39,63,48,71,79,64,37,65,41,65,27,71,79,58,49,44,39,70,55,95,70,92,71,30,41,28,71,79,75,29,46,30,44,76,WF
70,97,34,53,23,33,83,50,36,31,77,63,69,80,34,40,28,30,30,42,72,36,33,85,33,97,88,26,21,55,99,95,49,99,90,40,51,51,99,100,63,25,76,37,40,50,49,20,45,37,74,42,34,36,34,32,94,55,94,56,32,23,41,63,77,72,46,99,21,40,36,74,58,58,71,49,50,33,67,34,77,40,33,30,30,44,37,22,60,34,56,47,90,99,36,51,24,51,53,58,83,60,56,46,55,95,34,74,42,34,51,99,28,77,45,65,84,69,77,99,WF
54,73,23,43,65,42,87,28,34,42,34,73,27,73,54,96,68,96,39,71,29,95,54,54,50,50,43,61,89,30,99,21,54,96,33,43,89,33,61,41,61,89,54,51,84,42,54,96,45,24,96,54,41,50,79,45,65,100,85,59,50,88,31,39,31,98,80,54,96,52,50,100,68,100,79,47,45,39,68,43,68,79,66,39,96,54,89,89,67,50,73,75,61,61,98,76,42,52,86,64,89,61,33,32,65,96,85,54,31,68,79,48,51,51,68,89,40,61,56,93,WF
26,45,25,58,42,54,73,43,25,88,96,87,63,72,100,25,33,47,24,64,100,26,100,60,49,49,49,34,24,64,86,100,72,58,56,44,63,87,83,65,49,25,29,60,52,65,47,26,38,63,87,60,63,35,35,36,96,26,44,28,65,84,68,56,27,63,87,26,100,68,86,79,30,56,93,68,36,49,65,84,76,25,58,22,38,87,63,63,100,87,49,49,96,54,81,69,46,84,65,64,86,49,100,87,62,34,32,34,62,69,35,54,69,28,84,65,53,69,81,46,WF
44,45,100,26,51,99,23,35,26,44,63,43,57,34,38,20,41,32,98,42,63,23,26,52,31,53,36,61,95,87,75,75,63,75,75,62,88,55,35,72,78,63,34,73,98,36,53,52,44,21,85,75,46,41,87,63,61,44,45,50,100,100,41,35,71,57,42,51,44,51,99,63,87,77,37,48,55,63,100,87,63,37,63,87,48,82,64,50,46,87,99,72,41,63,51,51,99,37,36,29,78,31,53,96,99,51,99,51,79,35,55,95,69,81,41,36,81,69,63,87,WF
21,41,24,36,27,44,59,81,72,63,69,47,24,65,23,38,58,68,69,81,90,35,23,56,100,47,50,44,24,76,90,83,76,38,30,51,95,100,90,58,47,64,86,62,65,24,26,75,75,21,36,30,51,66,32,82,33,79,32,64,86,58,56,47,83,68,82,39,36,67,83,35,100,32,47,67,36,24,23,23,51,51,47,90,58,81,69,35,71,73,76,44,60,32,68,82,58,74,32,56,100,93,51,99,73,36,58,91,68,47,65,85,71,44,50,59,91,44,41,35,WF
31,79,63,50,77,24,23,40,94,66,92,57,58,55,37,99,51,67,82,26,28,24,98,62,57,62,86,43,80,49,74,58,92,57,93,82,21,46,93,57,31,63,94,26,71,79,81,42,60,93,57,95,63,97,41,67,39,82,67,56,84,42,94,81,40,56,55,93,73,93,70,57,57,26,59,63,46,53,57,44,70,80,56,55,86,97,93,62,57,45,82,29,40,92,58,86,62,39,39,29,98,52,91,59,28,23,86,62,99,51,27,26,44,31,93,75,57,27,64,86,WF
91,59,43,20,60,27,38,53,74,52,59,45,68,62,28,83,41,60,95,69,39,92,100,100,60,89,56,55,80,87,44,92,37,57,55,95,49,64,99,47,51,99,63,39,33,80,41,50,48,50,60,50,100,41,62,87,57,95,92,80,44,92,60,90,83,43,57,55,39,39,52,43,77,69,29,37,57,48,45,28,25,41,33,45,31,26,27,86,82,66,45,66,39,43,30,38,63,87,51,60,43,66,100,45,66,83,41,41,37,90,33,60,50,100,39,39,100,50,55,95,WF
91,65,46,37,44,84,39,88,26,94,71,79,56,66,46,38,79,71,84,35,27,31,21,29,58,33,29,56,94,23,58,26,43,48,49,95,21,94,56,84,27,91,20,53,39,79,33,71,35,44,84,27,53,69,62,56,39,55,95,49,99,84,65,39,94,69,75,44,65,84,94,56,38,34,70,38,42,58,27,65,43,75,49,99,59,38,66,84,53,80,71,48,70,84,70,48,66,56,94,32,99,79,43,49,94,56,71,31,48,56,94,94,66,52,69,81,65,84,56,32,WF
90,57,76,73,58,100,60,50,95,24,47,41,100,62,50,74,39,73,95,44,24,37,33,48,30,20,67,83,27,32,57,33,73,41,67,83,27,36,33,48,40,73,69,62,51,99,29,31,33,80,100,65,85,55,95,51,67,71,33,50,46,36,32,60,33,57,25,80,41,33,66,73,30,51,43,44,51,55,29,84,78,99,29,99,33,65,85,66,84,57,52,51,76,41,67,82,52,97,51,67,83,58,91,43,91,58,76,73,41,33,33,62,56,32,76,97,74,51,55,95,WF
100,100,46,50,71,78,83,83,99,67,67,93,64,39,71,79,57,95,52,31,91,67,45,59,47,69,43,67,59,37,20,37,59,52,67,83,69,59,23,21,96,93,71,39,20,92,66,84,21,54,99,90,93,96,59,71,39,25,54,52,35,63,67,57,42,73,95,77,96,52,59,91,57,93,66,84,54,40,69,49,40,37,55,44,83,67,50,37,91,59,96,89,72,37,67,89,86,83,59,61,61,54,90,25,40,96,54,25,84,66,30,99,46,61,89,79,71,71,78,32,WF
36,86,68,29,52,39,84,84,21,54,47,68,49,23,21,33,78,33,39,72,74,60,90,49,68,86,64,39,31,39,41,55,95,33,25,60,25,84,95,39,34,55,67,49,41,29,41,54,96,39,34,66,84,67,48,84,66,95,58,92,84,45,55,50,24,49,35,93,56,29,27,36,73,52,67,41,50,49,51,58,31,32,58,92,39,41,70,60,90,54,96,55,39,56,31,29,78,72,64,86,34,85,39,29,82,31,52,39,90,60,59,55,95,86,99,64,51,99,57,93,WF
80,99,67,22,27,25,89,43,42,65,99,52,95,21,97,53,36,43,33,73,46,52,85,100,36,92,58,86,73,97,97,33,33,53,60,39,64,37,23,64,30,56,81,99,43,52,46,51,43,95,24,69,80,49,43,29,76,92,77,65,37,58,97,53,36,27,73,76,30,58,42,25,30,100,80,37,46,90,60,73,77,33,58,33,73,77,97,58,53,97,53,29,97,53,25,53,97,46,40,76,73,73,76,64,25,97,69,46,53,35,84,65,56,38,81,69,99,56,52,97,WF
24,78,60,57,94,80,78,39,72,40,23,55,48,49,71,47,38,47,36,94,81,39,20,56,25,30,86,62,33,57,30,30,57,30,21,42,99,70,20,38,55,62,50,33,67,55,86,99,62,49,33,79,74,75,99,49,50,22,76,88,25,62,49,39,50,61,50,99,34,80,42,44,22,42,37,99,78,71,66,82,84,66,36,30,28,22,61,62,50,27,94,37,89,35,56,36,22,47,29,38,36,30,53,30,78,71,50,99,38,90,52,37,61,37,25,82,67,22,50,99,WF
63,53,34,69,53,64,22,64,84,29,88,36,76,27,21,47,28,75,36,73,76,32,55,63,28,21,92,90,21,29,52,38,60,81,39,39,44,76,29,90,60,69,81,60,89,77,84,23,96,64,52,51,39,95,60,55,50,64,84,30,81,72,50,69,29,35,28,87,55,57,84,90,56,60,52,26,72,60,90,45,29,76,38,28,26,82,38,68,82,30,37,36,77,34,69,72,32,47,97,67,41,53,81,69,89,76,74,95,60,69,81,60,90,52,46,42,77,73,55,95,WF
29,21,56,84,42,44,24,83,77,21,66,89,82,37,61,57,90,63,50,64,86,67,61,73,77,69,81,31,66,31,64,84,32,37,39,46,64,31,61,36,53,46,66,77,73,38,32,95,23,91,20,42,46,42,39,22,66,84,69,81,63,87,61,100,46,77,73,50,77,21,51,42,21,28,53,81,45,45,46,31,49,23,53,64,100,73,77,50,61,50,39,39,69,69,39,84,72,39,66,69,49,42,42,81,37,50,50,50,39,33,32,67,83,51,96,94,66,83,56,89,WF
40,58,78,36,65,36,56,72,52,49,35,78,34,38,94,56,58,30,62,41,53,92,58,56,38,59,30,53,20,82,76,63,82,67,65,32,53,65,44,92,74,63,58,41,96,54,28,78,44,59,37,67,82,22,62,65,82,67,70,45,100,49,96,54,49,99,35,63,86,75,75,38,36,76,32,20,96,67,82,96,47,82,67,62,92,43,78,36,58,53,84,66,58,92,45,36,49,100,63,38,49,76,39,35,23,72,78,54,45,84,66,54,96,67,82,56,41,67,82,53,WF
64,45,80,87,32,80,32,63,41,57,32,61,38,100,91,76,90,24,20,31,82,73,49,30,49,86,36,49,88,76,98,74,62,49,35,65,76,49,40,61,38,98,76,74,85,64,49,38,64,86,91,98,94,29,62,22,36,61,45,30,49,88,34,52,35,71,79,63,51,33,76,74,22,43,88,24,44,38,30,52,98,80,40,62,88,30,51,65,95,22,76,40,65,85,34,55,49,46,51,98,34,33,45,56,73,33,49,87,38,44,85,65,30,27,68,35,64,86,47,28,WF
89,64,52,60,34,54,52,48,57,57,92,45,84,33,44,60,90,38,67,45,78,86,78,50,97,38,86,64,64,53,96,86,31,22,50,99,90,60,65,45,79,70,40,60,89,96,64,86,54,65,84,54,96,34,33,33,52,98,47,57,82,34,79,33,46,90,60,65,39,54,50,45,95,28,46,86,64,71,42,64,86,94,56,38,50,30,86,70,64,36,93,57,79,71,41,46,62,34,32,81,29,50,100,86,64,40,78,28,50,98,52,98,96,53,54,96,47,33,70,95,WF
58,61,31,44,60,86,42,46,83,64,22,83,66,74,41,34,30,56,64,50,22,31,46,99,76,64,24,27,89,30,83,64,50,46,98,54,76,74,47,31,89,66,50,87,63,30,46,32,36,36,34,41,26,53,36,55,29,42,42,66,73,77,31,30,34,24,91,31,90,50,99,99,50,39,47,64,89,61,30,29,99,50,50,99,77,42,31,61,89,95,58,50,67,99,37,55,64,99,36,67,41,50,76,99,34,67,41,50,50,50,46,42,50,50,66,83,50,42,68,82,WF
100,26,22,50,23,86,54,91,34,64,26,29,58,31,75,82,66,68,30,37,74,39,22,100,53,48,64,38,100,64,86,53,60,80,86,70,29,65,100,85,45,45,100,53,60,43,75,73,84,32,64,86,67,91,43,54,78,72,50,58,92,54,32,64,66,84,89,29,49,48,86,64,68,82,60,54,45,33,89,72,23,54,96,40,64,86,38,64,32,68,81,63,87,54,37,100,50,50,99,68,82,37,43,53,54,35,97,53,35,89,67,35,68,34,61,48,61,50,48,39,WF
93,54,21,28,47,56,94,54,48,34,44,47,73,40,39,69,35,49,93,65,46,30,57,93,95,21,73,86,77,64,56,94,40,49,70,56,61,60,44,23,34,24,57,54,63,27,61,88,60,39,27,24,41,26,88,70,56,35,32,27,24,94,90,33,56,56,21,73,61,57,32,60,22,31,37,77,73,44,34,33,39,90,76,35,60,39,47,29,37,93,57,44,34,40,37,32,37,81,32,69,80,31,37,23,66,83,27,44,61,61,88,57,93,44,32,95,54,27,69,81,WF
41,23,86,59,84,59,26,94,20,56,80,82,85,92,75,75,23,68,20,58,47,45,48,34,68,28,80,37,100,23,32,26,49,63,38,92,58,86,64,45,47,64,34,86,63,26,52,48,68,34,59,91,49,47,58,92,54,56,42,86,94,94,64,63,36,91,59,72,41,91,65,48,52,58,92,86,72,42,64,52,54,52,51,58,92,36,37,36,75,75,71,41,38,32,66,42,82,92,33,86,98,63,99,58,68,82,52,49,42,35,92,58,75,74,88,75,75,47,56,94,WF
64,31,55,42,22,86,29,33,29,36,86,77,30,64,43,23,100,55,43,29,50,23,42,49,59,33,36,51,30,49,29,43,71,50,99,85,38,51,29,38,48,64,29,67,47,63,48,51,66,55,61,39,98,65,22,71,78,98,63,51,87,74,85,24,64,38,51,52,60,29,60,99,65,49,51,100,99,87,60,51,50,36,36,64,86,33,50,100,33,36,27,36,100,75,75,51,65,46,78,71,93,57,67,82,55,94,50,39,64,86,48,38,64,65,85,51,99,59,85,85,WF
20,77,53,70,60,92,58,20,45,65,74,34,30,87,61,77,50,40,54,22,87,74,44,23,97,24,53,27,70,29,100,73,30,70,77,50,89,61,84,92,42,58,47,23,27,23,100,34,46,70,46,62,42,80,71,58,70,70,84,78,41,51,60,77,73,39,25,87,100,31,50,77,41,32,65,100,92,83,61,87,58,48,45,43,30,55,41,100,54,50,87,61,48,40,62,97,53,32,37,71,47,30,80,73,27,42,42,53,42,55,76,74,63,87,50,100,33,46,71,100,WF
39,33,33,55,94,45,36,29,38,55,35,90,25,60,20,40,35,39,40,74,31,36,61,33,75,89,75,90,61,72,78,66,83,60,56,90,76,50,35,35,27,56,94,94,55,25,60,96,90,52,24,47,27,88,76,94,31,99,72,45,100,77,38,64,27,96,77,44,90,29,28,25,52,48,94,26,48,99,48,64,43,96,81,68,38,94,56,43,35,72,91,39,59,39,33,68,39,43,66,83,55,55,78,72,61,89,52,59,40,39,32,65,56,35,89,61,59,53,56,94,WF
88,92,22,58,56,31,63,59,49,37,87,20,55,95,43,75,75,40,63,40,47,64,99,65,75,45,79,34,75,25,49,50,95,55,37,54,24,69,98,35,40,49,61,28,81,69,67,45,92,58,38,68,43,55,95,44,75,69,88,23,31,99,58,49,81,27,40,39,75,87,45,63,62,55,59,60,53,97,69,81,33,31,40,34,75,31,31,60,99,45,49,54,94,45,69,50,40,47,63,69,98,81,49,77,43,65,85,55,38,57,31,81,94,29,56,40,30,30,55,95,WF
69,40,96,80,46,69,81,54,91,30,21,29,84,97,66,26,27,91,49,77,81,77,78,26,62,72,69,50,43,57,20,20,70,57,69,98,79,22,30,24,97,51,23,96,54,20,86,100,64,79,77,72,38,50,33,77,26,31,67,24,79,71,38,51,99,40,88,22,54,74,20,97,51,61,51,81,69,74,35,67,35,47,96,77,72,89,78,51,61,77,96,89,64,40,94,51,52,26,50,100,41,38,28,47,51,79,38,52,33,99,51,62,88,57,91,21,51,99,84,66,WF
91,89,72,47,64,85,61,58,70,41,81,28,55,95,58,20,72,41,95,62,32,56,91,29,55,85,67,55,92,80,70,71,78,91,64,69,41,58,80,70,30,40,71,78,71,78,69,74,39,31,37,48,80,70,37,43,27,80,62,60,81,69,31,78,63,53,41,81,69,39,37,40,30,70,85,46,64,78,71,39,31,46,48,37,37,92,58,81,69,58,92,34,33,62,42,71,96,78,91,31,53,46,34,60,62,30,22,33,52,32,49,100,33,28,30,58,62,28,55,95,WF
45,34,43,100,25,21,72,25,53,35,21,60,60,39,50,34,60,53,86,32,36,32,76,21,53,47,65,45,53,76,74,52,30,81,68,47,60,75,100,81,75,72,78,68,55,66,95,25,74,76,28,62,88,43,30,53,53,50,100,43,29,25,100,75,75,83,35,50,32,52,98,58,66,39,76,34,75,84,98,75,74,34,72,25,66,53,52,42,47,30,74,52,73,25,66,95,47,74,47,55,79,32,39,59,35,56,86,25,39,36,29,24,22,75,75,61,55,75,75,34,WF
98,68,82,52,52,52,68,98,97,82,86,30,23,97,52,95,27,52,98,71,78,66,24,29,52,45,34,51,45,82,40,54,29,30,31,28,91,98,82,23,52,52,44,52,45,98,52,82,92,68,66,23,52,82,68,68,98,28,70,90,90,80,55,90,71,93,43,62,44,63,51,95,79,34,73,43,60,60,58,57,82,92,95,71,35,34,58,55,82,82,52,68,71,85,43,65,74,92,76,52,55,54,95,55,72,98,78,52,52,98,57,44,52,49,44,44,37,36,55,95,WF
69,80,61,45,97,36,44,81,24,59,91,57,29,89,27,61,83,67,57,98,92,49,52,23,93,38,94,24,56,45,37,69,76,67,41,76,35,59,91,92,74,38,57,62,55,42,71,45,54,68,39,90,28,38,37,98,49,89,61,34,48,41,61,39,75,57,93,45,28,98,98,87,41,55,52,52,67,83,36,36,76,31,61,49,42,39,61,89,33,52,98,38,36,76,69,36,76,35,45,69,81,48,60,52,49,77,71,57,92,75,75,49,42,81,69,52,98,39,98,98,WF
44,64,53,26,71,42,42,38,70,50,37,22,41,56,42,24,37,23,32,32,56,38,58,91,97,56,53,68,91,81,56,28,41,23,49,37,70,38,72,49,21,29,54,99,28,68,93,58,91,57,97,71,58,53,50,72,95,77,24,61,38,25,58,31,61,30,46,48,56,35,39,75,27,32,50,93,71,77,58,21,46,32,41,46,26,22,32,26,53,42,55,27,35,49,56,30,31,95,94,81,34,56,55,82,67,57,93,77,71,44,61,85,31,58,91,45,39,35,34,33,WF
50,100,53,31,37,29,90,64,41,60,20,64,33,53,93,79,48,99,79,70,64,83,63,32,71,46,57,55,26,71,79,90,60,90,100,60,23,33,70,50,30,71,79,50,100,27,40,45,74,69,43,25,63,34,53,25,60,90,81,69,95,53,68,53,50,100,29,59,50,41,51,43,71,85,46,64,56,33,26,23,40,61,42,77,100,71,45,50,34,31,37,71,42,23,87,26,37,83,26,41,72,41,37,100,52,23,29,82,68,50,46,74,90,83,74,45,60,50,100,100,WF
79,97,71,53,60,94,88,72,53,32,47,100,25,51,24,47,75,21,59,47,94,24,22,44,76,94,74,55,72,57,56,94,71,24,66,98,84,72,27,55,53,97,52,51,32,79,71,68,59,60,100,88,45,72,49,75,55,37,68,45,71,79,88,23,39,32,53,41,71,79,60,33,60,24,30,51,56,35,58,43,49,28,28,24,100,88,44,27,53,33,64,100,45,51,99,23,71,79,47,33,70,66,60,96,33,24,37,33,79,23,22,39,39,51,40,88,60,71,79,59,WF
63,31,65,48,77,73,66,32,56,63,37,71,37,21,74,27,54,42,65,44,83,93,67,68,82,57,54,50,48,46,73,71,79,42,41,93,26,100,74,69,73,37,48,71,95,79,67,34,73,31,55,48,74,74,46,87,60,91,79,71,59,72,47,87,63,40,69,97,50,50,56,94,83,66,37,93,56,82,69,97,54,68,50,96,74,36,93,37,54,40,29,29,31,97,42,65,54,83,67,65,51,34,87,63,77,73,31,36,37,100,39,50,48,48,54,59,86,38,55,95,WF
28,64,58,51,92,87,21,83,82,66,47,39,20,67,83,51,48,51,40,61,59,62,77,33,67,83,59,66,96,83,67,67,83,54,49,96,75,42,83,25,54,51,99,41,40,33,92,58,29,58,57,35,53,97,54,39,57,25,97,87,45,53,77,75,47,96,72,75,41,58,96,92,83,35,54,54,61,30,97,98,96,30,96,83,67,97,53,83,34,54,53,99,75,34,53,52,54,48,51,48,41,77,98,72,51,58,92,34,33,54,43,53,32,51,48,51,29,39,47,64,WF
